asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,deposit_amount,interest_rate_apy,maturity_months,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000258,House,UK,London,51.51001,-0.11286,C,USD,2025-10-30,33,456115.0,1992.0,0.0,5.0,4.0,1.0,0.0,702.0,821.0,12.22,13.74,Commercial,E,owner,1474.0,1.0,2.32,2.4,,,,,,,,,,,,,False,Disputed,False,1,REG-271086194,92978.0,160507.2,174402.54,0.5331,1.8757,0.653
A-000259,Car,FR,Paris,48.85228,2.33663,B,USD,2025-10-30,43,15477.0,,,,,,,,,,,,,,,,,,,,2024 BMW 3 Series,2024.0,40503.0,1721.0,0.0,13.0,3.0,,,,True,Clean,True,1,REG-251756885,7857.0,14244.85,14846.13,0.5292,1.8895,0.796
A-000260,Land Plot,DE,Berlin,52.5034,13.40845,D,USD,2025-10-30,6,159499.0,,,,,,,,7319.0,14.6,,Industrial,,,,,,,B,False,,,,,,,,,,,True,Clean,False,0,REG-234560565,930151.0,1213445.86,1174032.8,0.7923,1.2622,0.674
A-000261,House,VN,Ho Chi Minh,10.77181,106.67782,B,USD,2025-10-30,27,258455.0,1998.0,0.0,1.0,5.0,1.0,1.0,103.0,3471.0,20.73,25.35,Mixed,C,owner,5170.0,0.0,0.29,2.72,,,,,,,,,,,,,True,Clean,False,2,REG-409300583,52195.0,117547.62,119167.64,0.438,2.2831,0.855
A-000262,Apartment,VN,Hanoi,21.03655,105.80879,C,USD,2025-10-30,10,182249.0,2015.0,20.0,30.0,5.0,1.0,1.0,214.0,696.0,11.98,14.65,Industrial,C,tenant,3498.0,0.0,0.41,0.12,,,,,,,,,,,,,False,Clean,True,0,REG-933752469,43879.0,97548.73,101357.67,0.4329,2.3099,0.681
A-000263,Condo,JP,Tokyo,35.71349,139.69703,A,USD,2025-10-30,37,98079.0,1988.0,14.0,22.0,1.0,3.0,2.0,122.0,331.0,25.71,27.19,Mixed,D,owner,2900.0,0.0,0.11,2.13,,,,,,,,,,,,,False,Clean,False,2,REG-741961155,15805.0,52358.82,55013.14,0.2873,3.4807,0.901
A-000264,Land Plot,US,New York,40.72426,-74.02542,D,USD,2025-10-30,36,270073.0,,,,,,,,2505.0,25.15,,Industrial,,,,,,,C,False,,,,,,,,,,,False,Clean,True,2,REG-473596683,498416.0,757222.98,757109.41,0.6583,1.519,0.68
A-000265,Apartment,US,San Jose,37.34838,-121.88704,A,USD,2025-10-30,31,155807.0,1994.0,16.0,22.0,2.0,2.0,0.0,116.0,673.0,5.41,26.39,Commercial,C,vacant,135.0,0.0,2.89,0.66,,,,,,,,,,,,,False,Clean,False,0,REG-974498269,70083.0,94684.13,103744.38,0.6755,1.4803,0.883
A-000266,Land Plot,UK,London,51.52478,-0.11922,B,USD,2025-10-30,17,199895.0,,,,,,,,3003.0,6.08,,Residential,,,,,,,A,False,,,,,,,,,,,True,Clean,False,2,REG-253207270,418841.0,1244366.95,1198701.86,0.3494,2.8619,0.784
A-000267,Deposit,FR,Paris,48.90061,2.35609,B,USD,2025-10-30,20,94925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44457.0,1.06,7.0,True,Clean,False,1,REG-134079504,25804.0,44457.0,42185.05,0.6117,1.6348,0.767
A-000268,House,DE,Berlin,52.54085,13.40729,A,USD,2025-10-30,48,127057.0,1977.0,0.0,5.0,1.0,2.0,0.0,1250.0,3822.0,20.3,7.97,Industrial,B,owner,3823.0,0.0,1.8,0.63,,,,,,,,,,,,,False,Clean,False,0,REG-977488067,37540.0,70779.88,69618.85,0.5392,1.8545,0.891
A-000269,House,VN,Ho Chi Minh,10.80963,106.7096,B,USD,2025-10-30,26,405656.0,1999.0,0.0,3.0,5.0,3.0,1.0,1095.0,2160.0,15.09,8.24,Mixed,C,owner,3904.0,1.0,0.87,0.81,,,,,,,,,,,,,False,Clean,False,0,REG-823630399,175855.0,231853.2,250230.59,0.7028,1.4229,0.77
A-000270,Deposit,VN,Hanoi,21.02004,105.81392,D,USD,2025-10-30,55,218708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,373856.0,4.52,8.0,False,Clean,False,2,REG-619605101,291157.0,373856.0,362189.43,0.8039,1.244,0.698
A-000271,Condo,JP,Tokyo,35.6504,139.72233,C,USD,2025-10-30,19,223063.0,2006.0,11.0,22.0,5.0,2.0,2.0,378.0,762.0,19.17,29.77,Industrial,B,owner,1448.0,0.0,0.26,0.67,,,,,,,,,,,,,False,Clean,True,0,REG-765881538,51748.0,83991.98,96574.98,0.5358,1.8663,0.677
A-000272,Land Plot,US,New York,40.71458,-73.99767,B,USD,2025-10-30,8,176541.0,,,,,,,,4350.0,55.49,,Residential,,,,,,,B,True,,,,,,,,,,,True,Clean,False,1,REG-410525187,939340.0,1522206.4,1433023.5,0.6555,1.5256,0.76
A-000273,Condo,US,San Jose,37.33561,-121.88495,C,USD,2025-10-30,35,250826.0,1990.0,7.0,29.0,1.0,1.0,1.0,85.0,404.0,24.17,21.77,Commercial,C,tenant,1419.0,0.0,1.29,0.57,,,,,,,,,,,,,False,Clean,True,0,REG-409425802,40931.0,91148.59,95367.16,0.4292,2.3299,0.742
A-000274,Car,UK,London,51.50784,-0.09978,D,USD,2025-10-30,39,55659.0,,,,,,,,,,,,,,,,,,,,2024 BMW Sportage,2024.0,158826.0,3076.0,0.0,9.0,2.0,,,,True,Clean,True,1,REG-663855406,17515.0,51723.5,52592.06,0.333,3.0027,0.688
A-000275,House,FR,Paris,48.87698,2.33602,C,USD,2025-10-30,8,306244.0,2017.0,0.0,5.0,4.0,1.0,1.0,1816.0,415.0,21.73,9.9,Industrial,C,owner,3518.0,1.0,2.79,0.2,,,,,,,,,,,,,True,Clean,False,0,REG-636461443,60473.0,144331.01,146056.91,0.414,2.4152,0.565
A-000276,Condo,DE,Berlin,52.52994,13.42063,C,USD,2025-10-30,27,115022.0,1998.0,11.0,25.0,2.0,1.0,0.0,137.0,325.0,21.88,4.1,Industrial,B,owner,4090.0,0.0,1.56,2.78,,,,,,,,,,,,,False,Clean,True,2,REG-105288133,15849.0,38352.28,40093.97,0.3953,2.5297,0.687
A-000277,Apartment,VN,Ho Chi Minh,10.78759,106.6811,A,USD,2025-10-30,57,157525.0,1968.0,4.0,2.0,2.0,3.0,1.0,399.0,489.0,24.42,3.16,Mixed,C,vacant,5594.0,0.0,2.99,2.15,,,,,,,,,,,,,True,Clean,True,0,REG-214579107,57303.0,91100.01,89682.49,0.639,1.5651,0.918
A-000278,Car,VN,Hanoi,21.03426,105.82035,B,USD,2025-10-30,22,57771.0,,,,,,,,,,,,,,,,,,,,2012 Kia Civic,2012.0,185996.0,1974.0,0.0,14.0,1.0,,,,False,Clean,True,0,REG-216247776,9186.0,17572.51,17591.58,0.5222,1.915,0.824
A-000279,Car,JP,Tokyo,35.72045,139.67371,D,USD,2025-10-30,25,17474.0,,,,,,,,,,,,,,,,,,,,2012 Toyota F-150,2012.0,172902.0,3203.0,0.0,1.0,3.0,,,,True,Clean,True,0,REG-681352813,4626.0,6627.74,6694.17,0.691,1.4471,0.642
A-000280,Car,US,New York,40.66964,-74.01161,A,USD,2025-10-30,3,13338.0,,,,,,,,,,,,,,,,,,,,2024 Honda Civic,2024.0,115482.0,2830.0,1.0,8.0,3.0,,,,True,Clean,True,2,REG-714605189,5185.0,10734.43,10703.53,0.4844,2.0643,0.94
A-000281,Apartment,US,San Jose,37.33732,-121.90003,B,USD,2025-10-30,53,120314.0,1972.0,21.0,13.0,2.0,3.0,1.0,118.0,915.0,11.96,3.64,Mixed,B,owner,3811.0,0.0,2.9,1.19,,,,,,,,,,,,,True,Clean,True,2,REG-696914224,39832.0,57480.31,61001.44,0.653,1.5315,0.767
A-000282,Land Plot,UK,London,51.50759,-0.08945,A,USD,2025-10-30,11,193813.0,,,,,,,,1215.0,36.36,,Industrial,,,,,,,A,False,,,,,,,,,,,True,Pending Verification,True,0,REG-534476532,437139.0,686504.89,696366.9,0.6277,1.593,0.94
A-000283,Deposit,FR,Paris,48.88351,2.31474,C,USD,2025-10-30,22,228127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,232109.0,3.84,12.0,False,Clean,True,0,REG-855650429,112502.0,232109.0,232465.9,0.484,2.0663,0.77
A-000284,Land Plot,DE,Berlin,52.53554,13.43574,C,USD,2025-10-30,37,313823.0,,,,,,,,5387.0,30.01,,Agricultural,,,,,,,A,False,,,,,,,,,,,True,Clean,False,2,REG-738447690,1130654.0,2913691.54,2887708.49,0.3915,2.554,0.76
A-000285,Deposit,VN,Ho Chi Minh,10.76747,106.68631,A,USD,2025-10-30,6,87852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,95595.0,5.63,27.0,False,Pending Verification,False,0,REG-665935891,60333.0,95595.0,92370.35,0.6532,1.531,0.853
A-000286,Condo,VN,Hanoi,21.01848,105.84646,A,USD,2025-10-30,0,116914.0,2025.0,3.0,39.0,3.0,3.0,0.0,344.0,722.0,22.15,13.38,Mixed,B,tenant,4433.0,0.0,0.97,0.62,,,,,,,,,,,,,True,Disputed,True,2,REG-393391940,64447.0,106199.34,109513.78,0.5885,1.6993,0.925
A-000287,Condo,JP,Tokyo,35.67678,139.66874,C,USD,2025-10-30,30,189749.0,1995.0,24.0,21.0,2.0,1.0,0.0,361.0,451.0,18.25,18.03,Mixed,A,tenant,3305.0,0.0,2.64,1.91,,,,,,,,,,,,,True,Disputed,False,0,REG-617020892,40645.0,64944.04,64997.64,0.6253,1.5992,0.682
A-000288,Apartment,US,New York,40.72592,-73.97182,A,USD,2025-10-30,38,107881.0,1987.0,15.0,37.0,0.0,3.0,1.0,153.0,734.0,23.99,4.59,Industrial,B,owner,1821.0,1.0,0.23,0.33,,,,,,,,,,,,,False,Clean,False,0,REG-590661520,39416.0,60113.56,58570.29,0.673,1.486,0.798
A-000289,House,US,San Jose,37.34342,-121.88149,C,USD,2025-10-30,46,340554.0,1979.0,0.0,5.0,0.0,3.0,1.0,883.0,979.0,26.97,15.01,Industrial,B,owner,3544.0,1.0,1.19,1.88,,,,,,,,,,,,,False,Clean,False,1,REG-304793981,65061.0,127755.71,129141.62,0.5038,1.9849,0.618
A-000290,Condo,UK,London,51.49925,-0.13438,C,USD,2025-10-30,41,264779.0,1984.0,24.0,24.0,3.0,3.0,2.0,160.0,630.0,17.41,27.4,Industrial,B,tenant,1722.0,1.0,3.67,2.57,,,,,,,,,,,,,True,Disputed,False,0,REG-691452781,52378.0,88473.67,91652.63,0.5715,1.7498,0.557
A-000291,Car,FR,Paris,48.84734,2.34654,D,USD,2025-10-30,32,40288.0,,,,,,,,,,,,,,,,,,,,2023 Honda F-150,2023.0,6440.0,2004.0,0.0,8.0,3.0,,,,False,Clean,False,0,REG-317183065,21163.0,29730.82,31724.44,0.6671,1.4991,0.588
A-000292,Deposit,DE,Berlin,52.52392,13.42729,D,USD,2025-10-30,46,267954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,279740.0,5.91,34.0,True,Clean,True,0,REG-588591141,98488.0,279740.0,285159.9,0.3454,2.8954,0.679
A-000293,Car,VN,Ho Chi Minh,10.81004,106.6789,A,USD,2025-10-30,40,62773.0,,,,,,,,,,,,,,,,,,,,2025 Kia Elantra,2025.0,220982.0,3689.0,0.0,9.0,2.0,,,,True,Clean,True,0,REG-161704104,45174.0,60784.06,58607.33,0.7708,1.2974,0.937
A-000294,Deposit,VN,Hanoi,21.01334,105.8738,C,USD,2025-10-30,14,218676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24693.0,4.83,24.0,True,Disputed,True,0,REG-442677676,18482.0,24693.0,25272.71,0.7313,1.3674,0.663
A-000295,Apartment,JP,Tokyo,35.66634,139.71902,D,USD,2025-10-30,45,136620.0,1980.0,19.0,8.0,0.0,1.0,1.0,109.0,142.0,16.82,9.47,Residential,A,vacant,318.0,0.0,2.98,0.22,,,,,,,,,,,,,False,Clean,True,0,REG-363098814,20990.0,34515.29,37137.4,0.5652,1.7693,0.67
A-000296,Car,US,New York,40.72876,-74.01017,B,USD,2025-10-30,41,51008.0,,,,,,,,,,,,,,,,,,,,2020 Ford CX-5,2020.0,182362.0,4047.0,1.0,1.0,3.0,,,,True,Clean,True,0,REG-133800240,12602.0,29879.94,27500.04,0.4583,2.1822,0.861
A-000297,Deposit,US,San Jose,37.34787,-121.91861,B,USD,2025-10-30,6,270346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,388241.0,3.94,24.0,True,Clean,True,0,REG-253327501,292590.0,388241.0,392982.23,0.7445,1.3431,0.803
A-000298,Land Plot,UK,London,51.50572,-0.09996,C,USD,2025-10-30,52,290947.0,,,,,,,,6191.0,8.44,,Agricultural,,,,,,,C,True,,,,,,,,,,,True,Clean,True,0,REG-754210631,1577307.0,2466450.99,2263486.59,0.6968,1.435,0.718
A-000299,Land Plot,FR,Paris,48.86463,2.36699,B,USD,2025-10-30,18,342842.0,,,,,,,,3866.0,14.57,,Industrial,,,,,,,B,False,,,,,,,,,,,False,Clean,False,1,REG-726340241,1434684.0,3383004.39,3323511.02,0.4317,2.3165,0.85
A-000300,Apartment,DE,Berlin,52.54875,13.42318,B,USD,2025-10-30,54,228578.0,1971.0,22.0,20.0,5.0,2.0,0.0,99.0,272.0,12.65,10.31,Commercial,C,tenant,632.0,1.0,1.2,1.89,,,,,,,,,,,,,False,Clean,True,0,REG-186754138,93930.0,117790.91,108907.28,0.8625,1.1595,0.658
A-000301,Deposit,VN,Ho Chi Minh,10.77075,106.72073,C,USD,2025-10-30,15,146355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,304802.0,0.67,12.0,False,Clean,False,1,REG-942305261,203369.0,304802.0,296519.76,0.6859,1.458,0.695
A-000302,Land Plot,VN,Hanoi,20.99329,105.79685,A,USD,2025-10-30,34,74190.0,,,,,,,,3814.0,14.11,,Residential,,,,,,,B,True,,,,,,,,,,,False,Clean,False,1,REG-360474519,460721.0,702053.3,722536.58,0.6376,1.5683,0.867
A-000303,Land Plot,JP,Tokyo,35.69041,139.70737,D,USD,2025-10-30,28,88478.0,,,,,,,,5948.0,9.67,,Agricultural,,,,,,,D,True,,,,,,,,,,,False,Clean,False,0,REG-334512384,434688.0,600668.36,595014.65,0.7306,1.3688,0.673
A-000304,Land Plot,US,New York,40.64183,-73.96178,B,USD,2025-10-30,42,81197.0,,,,,,,,6270.0,30.57,,Agricultural,,,,,,,C,True,,,,,,,,,,,True,Clean,False,1,REG-124582705,536272.0,1202086.89,1198820.34,0.4473,2.2355,0.87
A-000305,Land Plot,US,San Jose,37.39077,-121.88365,B,USD,2025-10-30,52,317556.0,,,,,,,,6379.0,21.11,,Agricultural,,,,,,,B,True,,,,,,,,,,,True,Clean,False,1,REG-818140704,2384923.0,5286067.2,5045001.78,0.4727,2.1154,0.775
A-000306,Apartment,UK,London,51.52749,-0.09747,D,USD,2025-10-30,51,132603.0,1974.0,15.0,10.0,0.0,1.0,0.0,232.0,20.0,14.24,20.7,Residential,D,tenant,3763.0,0.0,1.69,0.9,,,,,,,,,,,,,False,Pending Verification,False,1,REG-323001472,10792.0,32850.8,31190.14,0.346,2.8901,0.624
A-000307,Car,FR,Paris,48.87145,2.36767,B,USD,2025-10-30,38,57086.0,,,,,,,,,,,,,,,,,,,,2018 Toyota Civic,2018.0,108299.0,3331.0,0.0,12.0,1.0,,,,True,Clean,True,0,REG-289777755,14546.0,31956.39,33498.83,0.4342,2.303,0.784
A-000308,Apartment,DE,Berlin,52.50923,13.38781,C,USD,2025-10-30,32,160865.0,1993.0,24.0,7.0,5.0,3.0,0.0,279.0,755.0,12.97,7.33,Residential,C,tenant,3995.0,0.0,2.73,1.97,,,,,,,,,,,,,True,Clean,False,0,REG-763815780,25550.0,52249.72,54886.01,0.4655,2.1482,0.713
A-000309,Car,VN,Ho Chi Minh,10.79297,106.67091,D,USD,2025-10-30,45,42744.0,,,,,,,,,,,,,,,,,,,,2024 Kia Civic,2024.0,216003.0,2237.0,0.0,12.0,1.0,,,,False,Clean,True,0,REG-438652669,11944.0,36142.07,33162.04,0.3602,2.7765,0.659
A-000310,Apartment,VN,Hanoi,21.04649,105.84921,D,USD,2025-10-30,32,100481.0,1993.0,18.0,3.0,5.0,1.0,1.0,333.0,514.0,28.67,29.43,Industrial,D,owner,3861.0,1.0,2.78,2.44,,,,,,,,,,,,,False,Clean,True,2,REG-663492079,18379.0,24122.79,23839.59,0.7709,1.2971,0.524
A-000311,Apartment,JP,Tokyo,35.71997,139.71374,D,USD,2025-10-30,13,220001.0,2012.0,11.0,16.0,2.0,3.0,0.0,306.0,779.0,29.91,17.27,Commercial,B,owner,2329.0,0.0,2.05,0.51,,,,,,,,,,,,,False,Disputed,False,0,REG-765843517,33342.0,80806.85,81628.51,0.4085,2.4482,0.585
A-000312,Condo,US,New York,40.70693,-73.99944,C,USD,2025-10-30,16,122448.0,2009.0,23.0,16.0,4.0,1.0,2.0,351.0,308.0,9.88,10.8,Commercial,B,vacant,450.0,0.0,2.17,1.62,,,,,,,,,,,,,False,Clean,True,2,REG-462828926,32935.0,53734.72,49478.35,0.6656,1.5023,0.663
A-000313,Apartment,US,San Jose,37.35528,-121.88509,C,USD,2025-10-30,48,168532.0,1977.0,12.0,5.0,1.0,3.0,1.0,37.0,729.0,5.73,6.14,Residential,C,vacant,3697.0,0.0,1.38,1.54,,,,,,,,,,,,,True,Clean,True,0,REG-718307250,32226.0,55907.39,58089.29,0.5548,1.8026,0.756
A-000314,House,UK,London,51.52483,-0.12819,D,USD,2025-10-30,56,348122.0,1969.0,0.0,4.0,0.0,2.0,1.0,1469.0,1364.0,28.75,14.11,Residential,B,owner,4576.0,0.0,2.0,0.88,,,,,,,,,,,,,False,Clean,True,0,REG-430942423,44210.0,93895.02,90372.19,0.4892,2.0442,0.618
A-000315,Deposit,FR,Paris,48.85587,2.36409,A,USD,2025-10-30,16,105466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,420492.0,5.76,11.0,False,Clean,False,0,REG-337110063,166203.0,420492.0,413891.49,0.4016,2.4903,0.883
A-000316,Car,DE,Berlin,52.52448,13.44227,C,USD,2025-10-30,43,26213.0,,,,,,,,,,,,,,,,,,,,2021 Mazda Elantra,2021.0,184635.0,3678.0,0.0,12.0,1.0,,,,False,Clean,True,1,REG-795970006,6447.0,18499.49,19151.2,0.3366,2.9706,0.66
A-000317,House,VN,Ho Chi Minh,10.78094,106.68265,C,USD,2025-10-30,16,458798.0,2009.0,0.0,5.0,3.0,2.0,1.0,2221.0,2344.0,12.99,21.86,Industrial,B,owner,5885.0,1.0,2.85,0.56,,,,,,,,,,,,,False,Clean,True,0,REG-613484212,97076.0,199848.01,203743.11,0.4765,2.0988,0.559
A-000318,House,VN,Hanoi,21.00728,105.83394,C,USD,2025-10-30,7,219764.0,2018.0,0.0,4.0,3.0,3.0,1.0,200.0,4211.0,7.54,8.26,Industrial,A,owner,2915.0,0.0,1.6,0.24,,,,,,,,,,,,,True,Clean,False,0,REG-747512744,63517.0,115662.97,119255.22,0.5326,1.8775,0.677
A-000319,Car,JP,Tokyo,35.66926,139.66896,B,USD,2025-10-30,31,7101.0,,,,,,,,,,,,,,,,,,,,2017 Hyundai CX-5,2017.0,98587.0,3202.0,0.0,8.0,1.0,,,,False,Clean,False,0,REG-861445446,1588.0,3994.35,3801.95,0.4177,2.3942,0.808
A-000320,Apartment,US,New York,40.68336,-73.99409,A,USD,2025-10-30,9,132971.0,2016.0,6.0,18.0,2.0,2.0,1.0,365.0,959.0,25.28,9.09,Commercial,B,owner,3734.0,0.0,2.71,2.65,,,,,,,,,,,,,True,Clean,True,2,REG-536988167,41992.0,108052.44,106242.35,0.3952,2.5301,0.925
A-000321,Apartment,US,San Jose,37.36034,-121.87018,D,USD,2025-10-30,49,111287.0,1976.0,5.0,19.0,2.0,1.0,1.0,135.0,912.0,27.91,20.57,Mixed,C,owner,664.0,0.0,1.79,1.32,,,,,,,,,,,,,False,Clean,False,0,REG-257190270,20614.0,28664.29,26781.58,0.7697,1.2992,0.676
A-000322,Deposit,UK,London,51.49034,-0.12874,B,USD,2025-10-30,4,20262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,203092.0,1.66,26.0,False,Clean,False,1,REG-123235294,127584.0,203092.0,216150.79,0.5903,1.6942,0.847
A-000323,Car,FR,Paris,48.8634,2.36784,C,USD,2025-10-30,58,22472.0,,,,,,,,,,,,,,,,,,,,2015 BMW Sportage,2015.0,127503.0,3513.0,1.0,12.0,3.0,,,,False,Clean,True,1,REG-289719908,6572.0,9415.54,9203.11,0.7141,1.4004,0.732
A-000324,Car,DE,Berlin,52.47879,13.43574,B,USD,2025-10-30,43,59755.0,,,,,,,,,,,,,,,,,,,,2011 Toyota F-150,2011.0,114538.0,3967.0,0.0,0.0,3.0,,,,False,Clean,True,0,REG-404797928,15366.0,19802.13,20085.88,0.765,1.3072,0.838
A-000325,Apartment,VN,Ho Chi Minh,10.77045,106.73228,B,USD,2025-10-30,22,205237.0,2003.0,21.0,11.0,0.0,2.0,1.0,165.0,184.0,26.01,18.63,Commercial,B,owner,2418.0,0.0,2.03,0.89,,,,,,,,,,,,,True,Clean,True,0,REG-315042023,55116.0,107290.94,96876.67,0.5689,1.7577,0.773
A-000326,Deposit,VN,Hanoi,21.04019,105.81097,D,USD,2025-10-30,52,194997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,483813.0,4.5,34.0,False,Clean,True,0,REG-355659572,264850.0,483813.0,496690.63,0.5332,1.8754,0.673
A-000327,Land Plot,JP,Tokyo,35.67722,139.70697,B,USD,2025-10-30,56,67978.0,,,,,,,,4093.0,30.96,,Industrial,,,,,,,B,False,,,,,,,,,,,True,Clean,False,0,REG-478829697,242811.0,666105.64,611796.13,0.3969,2.5196,0.798
A-000328,Land Plot,US,New York,40.73052,-74.02243,C,USD,2025-10-30,19,290412.0,,,,,,,,6755.0,16.25,,Commercial,,,,,,,B,True,,,,,,,,,,,False,Disputed,False,0,REG-975998717,1664156.0,3131583.45,3023009.36,0.5505,1.8165,0.76
A-000329,Deposit,US,San Jose,37.33368,-121.88959,A,USD,2025-10-30,55,293110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,202814.0,1.25,9.0,False,Clean,True,0,REG-215540347,124327.0,202814.0,211581.5,0.5876,1.7018,0.846
A-000330,House,UK,London,51.49687,-0.12475,A,USD,2025-10-30,9,239581.0,2016.0,0.0,2.0,0.0,1.0,0.0,1602.0,827.0,22.83,28.98,Residential,B,tenant,780.0,0.0,2.24,0.99,,,,,,,,,,,,,True,Clean,True,1,REG-889528911,120742.0,212896.89,215232.8,0.561,1.7826,0.884
A-000331,Condo,FR,Paris,48.86025,2.32771,B,USD,2025-10-30,46,144521.0,1979.0,2.0,36.0,0.0,1.0,0.0,111.0,394.0,16.13,6.68,Mixed,B,owner,2466.0,0.0,5.1,1.1,,,,,,,,,,,,,False,Clean,True,1,REG-472003041,49327.0,67835.88,71142.77,0.6934,1.4423,0.814
A-000332,Deposit,DE,Berlin,52.53127,13.46144,C,USD,2025-10-30,30,145906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14448.0,4.68,25.0,True,Clean,False,0,REG-721086866,6467.0,14448.0,14053.25,0.4602,2.1731,0.714
A-000333,House,VN,Ho Chi Minh,10.76882,106.6771,B,USD,2025-10-30,42,470004.0,1983.0,0.0,2.0,0.0,3.0,0.0,2162.0,3539.0,18.46,26.09,Commercial,B,tenant,3710.0,1.0,0.24,0.92,,,,,,,,,,,,,False,Clean,True,1,REG-182358537,147025.0,251662.51,267032.45,0.5506,1.8162,0.66
A-000334,Deposit,VN,Hanoi,21.03101,105.87522,B,USD,2025-10-30,52,240191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,370113.0,5.86,27.0,True,Clean,False,0,REG-992112866,158139.0,370113.0,360804.61,0.4383,2.2816,0.757
A-000335,Deposit,JP,Tokyo,35.73129,139.68757,C,USD,2025-10-30,5,13551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,331685.0,3.1,17.0,False,Clean,True,0,REG-863091407,161545.0,331685.0,301241.31,0.5363,1.8648,0.765
A-000336,Apartment,US,New York,40.73511,-74.0094,C,USD,2025-10-30,2,195701.0,2023.0,15.0,35.0,3.0,3.0,2.0,28.0,148.0,8.66,23.31,Residential,C,tenant,897.0,1.0,3.56,1.05,,,,,,,,,,,,,False,Clean,True,2,REG-325346530,34057.0,105693.45,101251.03,0.3364,2.973,0.596
A-000337,Land Plot,US,San Jose,37.37693,-121.89517,B,USD,2025-10-30,18,290716.0,,,,,,,,6161.0,29.68,,Residential,,,,,,,A,False,,,,,,,,,,,False,Clean,False,0,REG-993144857,2561636.0,4633696.16,4480627.35,0.5717,1.7491,0.862
A-000338,Apartment,UK,London,51.46452,-0.1063,B,USD,2025-10-30,3,175116.0,2022.0,2.0,29.0,5.0,1.0,0.0,348.0,356.0,25.84,5.12,Residential,B,owner,2620.0,1.0,2.39,1.19,,,,,,,,,,,,,True,Disputed,False,2,REG-131976925,62112.0,130386.97,122126.38,0.5086,1.9662,0.768
A-000339,Land Plot,FR,Paris,48.88167,2.33085,B,USD,2025-10-30,41,41712.0,,,,,,,,4287.0,40.49,,Commercial,,,,,,,B,True,,,,,,,,,,,False,Clean,True,2,REG-364839302,232659.0,445890.65,447516.48,0.5199,1.9235,0.871
A-000340,Apartment,DE,Berlin,52.48805,13.38972,C,USD,2025-10-30,15,176013.0,2010.0,1.0,2.0,5.0,3.0,2.0,148.0,513.0,10.61,21.71,Commercial,D,vacant,2608.0,1.0,3.24,0.99,,,,,,,,,,,,,True,Clean,False,0,REG-768588315,23457.0,75985.66,81830.72,0.2867,3.4885,0.588
A-000341,House,VN,Ho Chi Minh,10.78411,106.71801,A,USD,2025-10-30,0,309679.0,2025.0,0.0,4.0,2.0,1.0,1.0,1557.0,895.0,29.62,6.39,Residential,B,vacant,5643.0,0.0,2.32,0.94,,,,,,,,,,,,,True,Clean,True,1,REG-374100344,129858.0,252665.16,254295.39,0.5107,1.9583,0.939
A-000342,Deposit,VN,Hanoi,21.03808,105.86578,C,USD,2025-10-30,52,198179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,293912.0,4.86,17.0,True,Clean,True,0,REG-663819140,106109.0,293912.0,315327.47,0.3365,2.9717,0.75
A-000343,Condo,JP,Tokyo,35.68498,139.69327,C,USD,2025-10-30,5,110990.0,2020.0,1.0,3.0,1.0,1.0,2.0,368.0,172.0,21.18,29.71,Commercial,C,tenant,1746.0,0.0,1.97,0.59,,,,,,,,,,,,,True,Clean,False,1,REG-665407906,30570.0,59694.41,56427.05,0.5418,1.8458,0.761
A-000344,Condo,US,New York,40.67055,-74.01081,C,USD,2025-10-30,11,276190.0,2014.0,21.0,1.0,2.0,1.0,0.0,264.0,510.0,15.31,21.44,Residential,B,vacant,823.0,0.0,1.31,1.53,,,,,,,,,,,,,False,Clean,True,0,REG-168321595,95369.0,133900.08,126219.13,0.7556,1.3235,0.697
A-000345,Apartment,US,San Jose,37.34829,-121.88562,C,USD,2025-10-30,11,231704.0,2014.0,22.0,32.0,2.0,2.0,0.0,129.0,726.0,7.2,22.49,Commercial,C,owner,1796.0,0.0,0.55,2.33,,,,,,,,,,,,,False,Clean,False,1,REG-152910695,41216.0,107504.04,105793.61,0.3896,2.5668,0.728
