asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000925,Car,VN,Ho Chi Minh,10.75516,106.70875,B,USD,2025-10-30,13,26359.0,,,,,,,,,,,,,,,,,,,,2023 Ford Sportage,2023.0,108616.0,3690.0,0.0,2.0,1.0,False,Clean,True,0,REG-355103197,13283.0,22569.47,24043.11,0.5525,1.8101,0.796
A-000926,Land Plot,VN,Hanoi,21.00742,105.82026,C,USD,2025-10-30,33,288727.0,,,,,,,,2045.0,46.93,,Industrial,,,,,,,C,True,,,,,,,,False,Pending Verification,False,0,REG-438542806,749827.0,972085.66,937990.22,0.7994,1.2509,0.775
A-000927,House,JP,Tokyo,35.68286,139.68919,B,USD,2025-10-30,45,340954.0,1980.0,0.0,3.0,1.0,1.0,2.0,1004.0,1209.0,25.86,12.4,Commercial,C,owner,3591.0,1.0,3.43,1.93,,,,,,,,,,False,Clean,True,2,REG-436241468,67798.0,173296.91,166430.76,0.4074,2.4548,0.711
A-000928,House,US,New York,40.67591,-73.99866,B,USD,2025-10-30,4,368548.0,2021.0,0.0,4.0,0.0,3.0,0.0,1351.0,3334.0,17.81,25.5,Residential,B,owner,1230.0,0.0,0.79,0.63,,,,,,,,,,False,Clean,False,0,REG-659203053,119961.0,267482.16,258620.24,0.4639,2.1559,0.79
A-000929,Land Plot,US,San Jose,37.31683,-121.87356,D,USD,2025-10-30,20,81119.0,,,,,,,,7807.0,19.45,,Commercial,,,,,,,B,True,,,,,,,,False,Clean,False,0,REG-852661161,614062.0,911459.39,901996.33,0.6808,1.4689,0.61
A-000930,House,UK,London,51.50841,-0.08058,C,USD,2025-10-30,30,478368.0,1995.0,0.0,2.0,1.0,1.0,2.0,2956.0,3470.0,26.85,21.72,Industrial,B,owner,5114.0,0.0,2.98,1.13,,,,,,,,,,True,Clean,False,0,REG-733544771,140301.0,187692.59,194716.36,0.7205,1.3878,0.75
A-000931,Condo,FR,Paris,48.82276,2.32545,B,USD,2025-10-30,47,236603.0,1978.0,18.0,20.0,0.0,3.0,0.0,205.0,174.0,17.2,24.13,Mixed,C,owner,4116.0,0.0,1.82,2.33,,,,,,,,,,False,Clean,True,1,REG-195836757,72607.0,107157.31,99479.24,0.7299,1.3701,0.826
A-000932,Car,DE,Berlin,52.53504,13.36451,D,USD,2025-10-30,45,46824.0,,,,,,,,,,,,,,,,,,,,2019 Ford Civic,2019.0,234670.0,4435.0,0.0,7.0,1.0,True,Clean,False,2,REG-806098833,10972.0,29765.42,31990.5,0.343,2.9156,0.669
A-000933,Car,VN,Ho Chi Minh,10.82044,106.74304,B,USD,2025-10-30,8,56143.0,,,,,,,,,,,,,,,,,,,,2012 Toyota CX-5,2012.0,205453.0,3643.0,1.0,4.0,3.0,True,Clean,False,1,REG-450052808,9224.0,16779.06,17143.12,0.5381,1.8585,0.864
A-000934,Land Plot,VN,Hanoi,21.02543,105.84834,D,USD,2025-10-30,20,31681.0,,,,,,,,4844.0,21.8,,Commercial,,,,,,,A,True,,,,,,,,False,Clean,False,1,REG-907506408,129863.0,192674.84,186940.28,0.6947,1.4395,0.666
A-000935,Apartment,JP,Tokyo,35.65986,139.69296,D,USD,2025-10-30,14,241295.0,2011.0,10.0,29.0,3.0,3.0,2.0,262.0,840.0,22.34,23.99,Residential,B,owner,3594.0,0.0,0.08,0.13,,,,,,,,,,True,Clean,True,1,REG-611992349,43967.0,75344.48,76679.39,0.5734,1.744,0.604
A-000936,House,US,New York,40.71053,-74.0241,B,USD,2025-10-30,51,335268.0,1974.0,0.0,5.0,3.0,2.0,0.0,812.0,569.0,27.96,28.72,Mixed,C,owner,2629.0,0.0,0.63,2.84,,,,,,,,,,True,Clean,True,1,REG-561029558,46576.0,153128.16,155205.82,0.3001,3.3323,0.804
A-000937,Apartment,US,San Jose,37.35713,-121.89695,B,USD,2025-10-30,1,120412.0,2024.0,19.0,34.0,2.0,3.0,1.0,203.0,829.0,7.55,4.01,Commercial,D,tenant,1492.0,0.0,1.73,1.03,,,,,,,,,,False,Clean,False,0,REG-360613120,45155.0,90361.13,90254.6,0.5003,1.9988,0.841
A-000938,House,UK,London,51.51432,-0.13084,D,USD,2025-10-30,9,210300.0,2016.0,0.0,4.0,1.0,3.0,2.0,318.0,3234.0,24.36,19.97,Mixed,B,owner,4576.0,0.0,1.43,2.47,,,,,,,,,,True,Clean,False,0,REG-616386974,36192.0,69529.97,66249.71,0.5463,1.8305,0.624
A-000939,Condo,FR,Paris,48.85852,2.35993,A,USD,2025-10-30,43,265752.0,1982.0,16.0,6.0,4.0,1.0,1.0,119.0,784.0,8.03,24.44,Mixed,D,tenant,5637.0,0.0,2.46,0.86,,,,,,,,,,True,Clean,False,2,REG-153216023,82817.0,160049.85,165727.89,0.4997,2.0011,0.836
A-000940,Land Plot,DE,Berlin,52.5353,13.42977,B,USD,2025-10-30,15,398528.0,,,,,,,,175.0,17.64,,Residential,,,,,,,A,True,,,,,,,,True,Clean,False,1,REG-279884465,130246.0,179844.41,190667.18,0.6831,1.4639,0.828
A-000941,Land Plot,VN,Ho Chi Minh,10.74648,106.67602,D,USD,2025-10-30,49,262289.0,,,,,,,,2370.0,57.3,,Industrial,,,,,,,C,False,,,,,,,,False,Disputed,False,1,REG-890458838,393912.0,726776.24,717631.47,0.5489,1.8218,0.694
A-000942,Land Plot,VN,Hanoi,21.02485,105.85179,A,USD,2025-10-30,10,44809.0,,,,,,,,7877.0,41.29,,Agricultural,,,,,,,B,True,,,,,,,,True,Clean,True,1,REG-763444336,420034.0,929898.25,933879.97,0.4498,2.2233,0.886
A-000943,Condo,JP,Tokyo,35.69556,139.69977,C,USD,2025-10-30,18,179271.0,2007.0,17.0,26.0,0.0,3.0,0.0,312.0,832.0,18.17,25.94,Industrial,D,owner,181.0,0.0,2.97,0.58,,,,,,,,,,True,Clean,False,0,REG-866853659,47166.0,73726.16,69864.53,0.6751,1.4812,0.691
A-000944,Land Plot,US,New York,40.69664,-74.04125,C,USD,2025-10-30,29,176725.0,,,,,,,,827.0,49.0,,Industrial,,,,,,,B,True,,,,,,,,False,Disputed,True,2,REG-153743557,142194.0,302965.6,296429.63,0.4797,2.0847,0.726
A-000945,Condo,US,San Jose,37.34662,-121.88506,C,USD,2025-10-30,12,280916.0,2013.0,1.0,36.0,0.0,3.0,1.0,370.0,540.0,7.4,18.05,Mixed,B,vacant,1579.0,0.0,1.19,1.78,,,,,,,,,,False,Clean,False,0,REG-421134940,71263.0,121899.56,121284.1,0.5876,1.7019,0.701
A-000946,Car,UK,London,51.4958,-0.14057,B,USD,2025-10-30,16,9725.0,,,,,,,,,,,,,,,,,,,,2016 Toyota F-150,2016.0,241905.0,2467.0,1.0,3.0,1.0,False,Clean,False,0,REG-512253467,3111.0,4519.46,4356.93,0.714,1.4005,0.764
A-000947,Land Plot,FR,Paris,48.87669,2.38449,C,USD,2025-10-30,38,321874.0,,,,,,,,7499.0,59.71,,Residential,,,,,,,C,True,,,,,,,,False,Clean,True,1,REG-527131552,2930647.0,4573012.03,4432763.88,0.6611,1.5126,0.672
A-000948,Condo,DE,Berlin,52.51485,13.426,C,USD,2025-10-30,39,194298.0,1986.0,8.0,3.0,0.0,3.0,1.0,110.0,552.0,27.83,4.96,Mixed,C,vacant,653.0,1.0,2.35,0.57,,,,,,,,,,True,Clean,False,1,REG-968220260,40934.0,65339.04,61327.66,0.6675,1.4982,0.596
A-000949,Car,VN,Ho Chi Minh,10.75275,106.67338,B,USD,2025-10-30,58,48395.0,,,,,,,,,,,,,,,,,,,,2016 Kia Corolla,2016.0,138066.0,4379.0,0.0,6.0,2.0,False,Clean,True,0,REG-709108264,10406.0,26371.46,24145.19,0.431,2.3203,0.83
A-000950,Apartment,VN,Hanoi,21.01785,105.81828,C,USD,2025-10-30,20,212997.0,2005.0,4.0,12.0,0.0,1.0,1.0,240.0,862.0,22.57,22.89,Residential,C,owner,5264.0,1.0,0.99,0.96,,,,,,,,,,True,Clean,False,2,REG-869947544,52873.0,78890.45,77270.93,0.6843,1.4614,0.624
A-000951,House,JP,Tokyo,35.70432,139.66771,A,USD,2025-10-30,17,141654.0,2008.0,0.0,4.0,4.0,2.0,0.0,753.0,2387.0,6.79,18.97,Residential,B,vacant,5990.0,0.0,3.97,0.79,,,,,,,,,,False,Disputed,False,1,REG-128157802,80317.0,109477.79,95345.08,0.8424,1.1871,0.919
A-000952,Car,US,New York,40.71063,-74.00137,B,USD,2025-10-30,36,22863.0,,,,,,,,,,,,,,,,,,,,2017 BMW CX-5,2017.0,151953.0,3056.0,0.0,2.0,3.0,False,Clean,False,2,REG-278518006,8295.0,10375.08,10216.05,0.812,1.2316,0.789
A-000953,Condo,US,San Jose,37.35171,-121.92571,B,USD,2025-10-30,49,178845.0,1976.0,18.0,39.0,2.0,3.0,1.0,235.0,772.0,18.74,28.72,Residential,D,owner,3915.0,0.0,2.51,0.83,,,,,,,,,,True,Clean,False,0,REG-534648294,39009.0,84362.89,85111.79,0.4583,2.1819,0.861
A-000954,Apartment,UK,London,51.52885,-0.09967,C,USD,2025-10-30,6,163057.0,2019.0,1.0,2.0,0.0,1.0,2.0,249.0,934.0,12.61,24.09,Mixed,E,tenant,4375.0,0.0,2.24,1.58,,,,,,,,,,False,Clean,True,1,REG-393496946,44687.0,92027.93,88088.19,0.5073,1.9712,0.687
A-000955,Apartment,FR,Paris,48.83969,2.276,C,USD,2025-10-30,57,80602.0,1968.0,1.0,17.0,5.0,1.0,2.0,240.0,199.0,17.16,21.24,Mixed,C,owner,1839.0,0.0,1.18,1.68,,,,,,,,,,False,Clean,True,0,REG-486311844,15158.0,28705.34,27703.2,0.5472,1.8276,0.692
A-000956,House,DE,Berlin,52.51206,13.38672,A,USD,2025-10-30,54,496674.0,1971.0,0.0,2.0,5.0,3.0,1.0,552.0,3480.0,19.26,19.79,Industrial,B,owner,5482.0,1.0,0.89,0.48,,,,,,,,,,True,Clean,True,0,REG-526885811,142701.0,265397.61,251067.76,0.5684,1.7594,0.746
A-000957,Car,VN,Ho Chi Minh,10.7769,106.68928,C,USD,2025-10-30,16,36681.0,,,,,,,,,,,,,,,,,,,,2020 Kia Civic,2020.0,144292.0,1235.0,0.0,12.0,1.0,False,Clean,False,1,REG-458596655,7759.0,23385.11,23805.57,0.3259,3.0681,0.729
A-000958,Car,VN,Hanoi,21.03361,105.8128,C,USD,2025-10-30,36,22128.0,,,,,,,,,,,,,,,,,,,,2013 BMW Civic,2013.0,161030.0,1889.0,0.0,7.0,3.0,True,Clean,False,0,REG-250323325,4858.0,9201.96,8978.74,0.5411,1.8482,0.693
A-000959,House,JP,Tokyo,35.64147,139.73528,C,USD,2025-10-30,44,327424.0,1981.0,0.0,4.0,0.0,1.0,1.0,985.0,2394.0,20.39,19.08,Mixed,C,vacant,5407.0,0.0,2.57,1.18,,,,,,,,,,False,Clean,True,0,REG-365403595,43641.0,108180.42,99825.57,0.4372,2.2874,0.731
A-000960,House,US,New York,40.73195,-73.99708,C,USD,2025-10-30,12,184624.0,2013.0,0.0,5.0,5.0,2.0,0.0,1948.0,1421.0,10.6,21.92,Residential,C,tenant,4573.0,0.0,3.1,2.34,,,,,,,,,,True,Clean,True,1,REG-119910304,46067.0,94769.03,99404.06,0.4634,2.1578,0.749
A-000961,Condo,US,San Jose,37.32624,-121.8707,B,USD,2025-10-30,51,153533.0,1974.0,11.0,12.0,2.0,1.0,2.0,89.0,395.0,22.22,10.99,Mixed,B,owner,3027.0,0.0,2.31,1.52,,,,,,,,,,False,Clean,False,0,REG-245317193,27386.0,74535.28,76835.76,0.3564,2.8057,0.867
A-000962,Car,UK,London,51.46833,-0.1157,C,USD,2025-10-30,14,21567.0,,,,,,,,,,,,,,,,,,,,2018 Mercedes C-Class,2018.0,65384.0,3157.0,0.0,11.0,1.0,False,Clean,False,1,REG-991099480,7699.0,12058.9,13520.39,0.5694,1.7561,0.713
A-000963,Land Plot,FR,Paris,48.91778,2.35235,A,USD,2025-10-30,17,70160.0,,,,,,,,3064.0,47.69,,Agricultural,,,,,,,D,True,,,,,,,,False,Clean,True,0,REG-633164207,157166.0,475965.03,498214.64,0.3155,3.17,0.865
A-000964,Apartment,DE,Berlin,52.55087,13.42746,B,USD,2025-10-30,56,249951.0,1969.0,16.0,31.0,1.0,2.0,2.0,184.0,759.0,28.27,15.86,Commercial,B,owner,3017.0,1.0,0.69,0.8,,,,,,,,,,True,Disputed,True,1,REG-343126527,85800.0,118345.59,117779.81,0.7285,1.3727,0.741
A-000965,Car,VN,Ho Chi Minh,10.75395,106.69726,D,USD,2025-10-30,17,17997.0,,,,,,,,,,,,,,,,,,,,2019 Hyundai F-150,2019.0,188781.0,3450.0,0.0,13.0,1.0,False,Disputed,False,1,REG-265073647,9306.0,11843.8,12195.14,0.7631,1.3105,0.639
A-000966,Apartment,VN,Hanoi,20.97681,105.81566,D,USD,2025-10-30,10,213281.0,2015.0,10.0,10.0,0.0,1.0,0.0,299.0,854.0,20.56,6.85,Mixed,C,owner,4481.0,0.0,2.34,2.33,,,,,,,,,,False,Clean,True,0,REG-623477063,32051.0,70518.14,72194.49,0.444,2.2525,0.615
A-000967,Apartment,JP,Tokyo,35.69145,139.69094,C,USD,2025-10-30,49,103148.0,1976.0,17.0,38.0,3.0,2.0,0.0,251.0,290.0,12.32,13.67,Industrial,B,tenant,5705.0,0.0,3.8,2.04,,,,,,,,,,False,Clean,True,1,REG-475060150,11554.0,35668.06,34117.69,0.3387,2.9529,0.684
A-000968,Car,US,New York,40.70188,-73.97469,C,USD,2025-10-30,55,66005.0,,,,,,,,,,,,,,,,,,,,2021 Toyota Civic,2021.0,218782.0,3875.0,0.0,12.0,1.0,False,Pending Verification,False,1,REG-137974173,30244.0,52272.55,52094.2,0.5806,1.7225,0.771
A-000969,Apartment,US,San Jose,37.29226,-121.89521,A,USD,2025-10-30,10,154129.0,2015.0,11.0,4.0,0.0,2.0,2.0,169.0,383.0,21.85,6.18,Mixed,B,owner,3886.0,0.0,1.16,0.49,,,,,,,,,,False,Clean,False,2,REG-983767227,96328.0,135026.3,140803.0,0.6841,1.4617,0.888
A-000970,Apartment,UK,London,51.44985,-0.10193,A,USD,2025-10-30,39,198019.0,1986.0,1.0,7.0,0.0,3.0,2.0,383.0,905.0,20.82,21.04,Residential,A,tenant,5017.0,0.0,1.23,0.06,,,,,,,,,,True,Clean,False,0,REG-881125852,46585.0,121808.18,126805.36,0.3674,2.722,0.915
A-000971,Land Plot,FR,Paris,48.87561,2.36858,A,USD,2025-10-30,31,239910.0,,,,,,,,5156.0,29.09,,Commercial,,,,,,,B,True,,,,,,,,False,Clean,True,1,REG-560522597,1879504.0,3630588.22,3730622.79,0.5038,1.9849,0.836
A-000972,Car,DE,Berlin,52.53831,13.38366,C,USD,2025-10-30,40,7579.0,,,,,,,,,,,,,,,,,,,,2012 Mazda F-150,2012.0,55702.0,4485.0,0.0,0.0,1.0,True,Clean,True,2,REG-316161966,1885.0,3046.94,3082.3,0.6116,1.6352,0.75
A-000973,Apartment,VN,Ho Chi Minh,10.74873,106.7262,B,USD,2025-10-30,13,219244.0,2012.0,12.0,18.0,2.0,1.0,2.0,29.0,611.0,26.89,26.08,Residential,A,vacant,1447.0,1.0,0.53,0.86,,,,,,,,,,False,Clean,False,0,REG-103597754,50602.0,130292.9,130071.54,0.389,2.5705,0.745
A-000974,Condo,VN,Hanoi,21.02118,105.79375,B,USD,2025-10-30,9,159853.0,2016.0,1.0,35.0,2.0,1.0,1.0,384.0,993.0,13.41,19.37,Residential,D,owner,4342.0,0.0,2.03,0.74,,,,,,,,,,False,Clean,False,2,REG-231022868,38200.0,112873.13,120582.3,0.3168,3.1566,0.76
A-000975,Land Plot,JP,Tokyo,35.68704,139.69779,D,USD,2025-10-30,0,353688.0,,,,,,,,225.0,29.85,,Industrial,,,,,,,B,True,,,,,,,,True,Clean,False,0,REG-744828598,56648.0,107943.05,112462.55,0.5037,1.9853,0.607
A-000976,House,US,New York,40.75111,-74.02845,A,USD,2025-10-30,38,364570.0,1987.0,0.0,1.0,4.0,1.0,1.0,2167.0,4444.0,21.68,9.24,Industrial,E,tenant,4743.0,1.0,2.26,1.64,,,,,,,,,,True,Pending Verification,False,0,REG-585320481,151031.0,224153.59,216009.57,0.6992,1.4302,0.732
A-000977,Apartment,US,San Jose,37.35585,-121.91029,B,USD,2025-10-30,4,224066.0,2021.0,24.0,11.0,1.0,3.0,2.0,132.0,682.0,18.72,15.84,Industrial,C,owner,4124.0,1.0,0.43,0.21,,,,,,,,,,False,Clean,False,0,REG-338259057,81357.0,166713.14,189759.75,0.4287,2.3324,0.705
A-000978,Car,UK,London,51.5089,-0.09418,B,USD,2025-10-30,52,66603.0,,,,,,,,,,,,,,,,,,,,2010 Honda Corolla,2010.0,143986.0,2414.0,0.0,0.0,2.0,False,Clean,True,2,REG-780536380,9192.0,21468.65,19476.07,0.472,2.1188,0.782
A-000979,Condo,FR,Paris,48.86262,2.33,C,USD,2025-10-30,49,209282.0,1976.0,5.0,32.0,5.0,1.0,2.0,301.0,354.0,16.46,4.31,Industrial,D,tenant,1432.0,0.0,4.46,2.82,,,,,,,,,,True,Clean,False,1,REG-105893072,28881.0,79746.75,79244.93,0.3645,2.7438,0.694
A-000980,Condo,DE,Berlin,52.49472,13.42153,B,USD,2025-10-30,45,179776.0,1980.0,1.0,20.0,1.0,2.0,1.0,202.0,385.0,21.68,28.99,Residential,B,tenant,3959.0,1.0,3.14,0.69,,,,,,,,,,True,Clean,False,1,REG-402460736,33985.0,91923.3,90992.5,0.3735,2.6774,0.669
A-000981,Car,VN,Ho Chi Minh,10.79323,106.67488,B,USD,2025-10-30,45,49448.0,,,,,,,,,,,,,,,,,,,,2021 Hyundai Civic,2021.0,147808.0,2687.0,0.0,7.0,2.0,True,Clean,True,0,REG-405918641,24910.0,37644.2,39150.64,0.6363,1.5717,0.772
A-000982,House,VN,Hanoi,21.0119,105.8655,C,USD,2025-10-30,37,362748.0,1988.0,0.0,5.0,5.0,2.0,2.0,2473.0,209.0,27.85,23.35,Residential,E,tenant,2410.0,0.0,1.27,1.48,,,,,,,,,,True,Pending Verification,True,0,REG-319763515,93091.0,126734.64,126194.94,0.7377,1.3556,0.754
A-000983,Car,JP,Tokyo,35.67461,139.67993,B,USD,2025-10-30,40,46990.0,,,,,,,,,,,,,,,,,,,,2012 Ford Corolla,2012.0,65289.0,4012.0,0.0,9.0,2.0,False,Clean,False,1,REG-847532368,12575.0,17857.41,17298.65,0.7269,1.3756,0.767
A-000984,Car,US,New York,40.70872,-73.98262,A,USD,2025-10-30,36,32563.0,,,,,,,,,,,,,,,,,,,,2023 Mercedes F-150,2023.0,230843.0,1459.0,0.0,4.0,2.0,False,Clean,False,2,REG-156534939,16116.0,30847.85,33868.29,0.4758,2.1015,0.942
A-000985,Apartment,US,San Jose,37.32006,-121.91478,B,USD,2025-10-30,50,92962.0,1975.0,10.0,31.0,0.0,1.0,1.0,151.0,441.0,22.49,3.06,Mixed,B,tenant,911.0,0.0,1.09,0.81,,,,,,,,,,False,Clean,True,0,REG-950990691,15994.0,48370.08,47202.51,0.3388,2.9513,0.838
A-000986,Land Plot,UK,London,51.50402,-0.09611,C,USD,2025-10-30,21,334342.0,,,,,,,,2409.0,25.83,,Industrial,,,,,,,A,True,,,,,,,,False,Clean,True,1,REG-458797135,598128.0,1329787.17,1390633.97,0.4301,2.325,0.775
A-000987,Apartment,FR,Paris,48.86526,2.33748,C,USD,2025-10-30,37,180921.0,1988.0,3.0,9.0,5.0,1.0,1.0,366.0,602.0,4.84,10.19,Residential,C,owner,3173.0,1.0,2.65,1.0,,,,,,,,,,True,Pending Verification,False,0,REG-742323863,24703.0,64991.33,64298.94,0.3842,2.6029,0.659
A-000988,House,DE,Berlin,52.53507,13.42204,C,USD,2025-10-30,48,462801.0,1977.0,0.0,1.0,2.0,1.0,1.0,1274.0,1465.0,6.83,19.98,Commercial,C,owner,5839.0,0.0,1.35,1.12,,,,,,,,,,True,Clean,True,1,REG-451827429,75377.0,178358.21,187656.32,0.4017,2.4896,0.762
A-000989,Land Plot,VN,Ho Chi Minh,10.7635,106.74981,A,USD,2025-10-30,20,369992.0,,,,,,,,498.0,8.55,,Agricultural,,,,,,,A,False,,,,,,,,True,Disputed,True,0,REG-383196309,289443.0,656777.09,625882.48,0.4625,2.1624,0.832
A-000990,Land Plot,VN,Hanoi,21.02773,105.8328,B,USD,2025-10-30,3,165575.0,,,,,,,,7729.0,27.26,,Industrial,,,,,,,A,True,,,,,,,,False,Clean,False,0,REG-157887392,1505822.0,2841225.79,2742096.35,0.5491,1.821,0.79
A-000991,Land Plot,JP,Tokyo,35.69126,139.67789,B,USD,2025-10-30,8,183876.0,,,,,,,,6829.0,31.92,,Industrial,,,,,,,D,True,,,,,,,,True,Clean,True,1,REG-873266520,1066909.0,2167456.81,2187523.44,0.4877,2.0503,0.82
A-000992,Apartment,US,New York,40.71634,-73.95645,D,USD,2025-10-30,58,175136.0,1967.0,3.0,3.0,3.0,2.0,0.0,98.0,606.0,4.96,9.43,Industrial,D,tenant,1803.0,0.0,1.28,0.93,,,,,,,,,,True,Pending Verification,True,0,REG-287550358,22211.0,41956.47,42567.45,0.5218,1.9165,0.61
A-000993,Land Plot,US,San Jose,37.36175,-121.87863,D,USD,2025-10-30,51,218110.0,,,,,,,,2361.0,18.13,,Agricultural,,,,,,,C,False,,,,,,,,False,Pending Verification,False,1,REG-647184033,503640.0,691946.48,771819.75,0.6525,1.5325,0.584
A-000994,Land Plot,UK,London,51.5104,-0.1199,D,USD,2025-10-30,5,311951.0,,,,,,,,709.0,6.24,,Commercial,,,,,,,C,True,,,,,,,,True,Clean,False,2,REG-876333196,149017.0,260010.66,278160.02,0.5357,1.8666,0.629
A-000995,Land Plot,FR,Paris,48.85605,2.36234,C,USD,2025-10-30,22,88561.0,,,,,,,,830.0,55.13,,Industrial,,,,,,,C,False,,,,,,,,False,Clean,False,1,REG-425374469,95567.0,138839.78,129936.04,0.7355,1.3596,0.741
A-000996,Land Plot,DE,Berlin,52.51239,13.41861,C,USD,2025-10-30,51,49429.0,,,,,,,,4417.0,58.27,,Industrial,,,,,,,B,True,,,,,,,,True,Clean,True,2,REG-958547406,288920.0,429905.94,446316.09,0.6473,1.5448,0.733
A-000997,Car,VN,Ho Chi Minh,10.79627,106.7159,A,USD,2025-10-30,36,68384.0,,,,,,,,,,,,,,,,,,,,2018 Honda C-Class,2018.0,145000.0,4220.0,0.0,8.0,1.0,True,Clean,False,0,REG-950892208,16437.0,38441.75,37288.67,0.4408,2.2686,0.938
A-000998,House,VN,Hanoi,21.04074,105.85462,B,USD,2025-10-30,0,491856.0,2025.0,0.0,3.0,4.0,2.0,2.0,2077.0,868.0,16.71,25.7,Commercial,B,owner,1973.0,1.0,2.14,4.05,,,,,,,,,,True,Clean,True,0,REG-205377316,265232.0,339943.95,359186.14,0.7384,1.3542,0.737
A-000999,Land Plot,JP,Tokyo,35.66278,139.68565,B,USD,2025-10-30,20,342623.0,,,,,,,,1548.0,26.42,,Residential,,,,,,,D,False,,,,,,,,True,Clean,False,2,REG-812060197,511892.0,1035178.73,1102704.66,0.4642,2.1542,0.809
A-001000,House,US,New York,40.7264,-74.01078,B,USD,2025-10-30,2,261034.0,2023.0,0.0,2.0,5.0,3.0,2.0,1663.0,621.0,16.87,19.32,Residential,C,vacant,2887.0,1.0,1.83,1.28,,,,,,,,,,True,Clean,True,0,REG-148984206,108031.0,174476.1,170285.29,0.6344,1.5763,0.744
A-001001,Apartment,US,San Jose,37.3486,-121.86743,D,USD,2025-10-30,31,221115.0,1994.0,19.0,6.0,5.0,2.0,0.0,242.0,616.0,28.46,16.28,Industrial,A,tenant,4637.0,1.0,2.6,1.67,,,,,,,,,,False,Clean,True,0,REG-991459367,20437.0,59584.26,59605.99,0.3429,2.9166,0.496
A-001002,Land Plot,UK,London,51.50384,-0.08766,C,USD,2025-10-30,35,393823.0,,,,,,,,406.0,6.81,,Residential,,,,,,,B,False,,,,,,,,False,Clean,False,0,REG-891849440,225835.0,283449.03,290402.54,0.7777,1.2859,0.724
A-001003,House,FR,Paris,48.9073,2.35986,B,USD,2025-10-30,0,499656.0,2025.0,0.0,5.0,5.0,2.0,0.0,1843.0,4424.0,10.78,4.78,Commercial,D,tenant,2468.0,1.0,2.22,1.09,,,,,,,,,,True,Clean,False,2,REG-917588242,189394.0,344989.79,352976.56,0.5366,1.8637,0.76
A-001004,Apartment,DE,Berlin,52.54044,13.44539,C,USD,2025-10-30,1,246824.0,2024.0,2.0,39.0,5.0,3.0,2.0,36.0,948.0,12.83,17.44,Commercial,D,owner,1931.0,0.0,1.24,1.01,,,,,,,,,,False,Clean,True,1,REG-625382019,113502.0,141941.64,155859.7,0.7282,1.3732,0.719
A-001005,Land Plot,VN,Ho Chi Minh,10.7866,106.66482,C,USD,2025-10-30,12,163446.0,,,,,,,,2995.0,56.77,,Agricultural,,,,,,,B,True,,,,,,,,True,Clean,True,0,REG-733043728,585547.0,848635.04,890652.1,0.6574,1.5211,0.666
A-001006,Car,VN,Hanoi,21.00652,105.81431,B,USD,2025-10-30,50,68473.0,,,,,,,,,,,,,,,,,,,,2025 Mazda Sportage,2025.0,187424.0,2086.0,0.0,7.0,3.0,True,Clean,False,2,REG-919171980,22807.0,74675.09,75923.46,0.3004,3.329,0.835
A-001007,House,JP,Tokyo,35.68425,139.65783,B,USD,2025-10-30,30,481153.0,1995.0,0.0,4.0,4.0,1.0,2.0,1046.0,326.0,12.41,19.79,Mixed,C,vacant,5235.0,0.0,2.65,1.99,,,,,,,,,,True,Clean,False,1,REG-281990635,117687.0,236581.64,233818.83,0.5033,1.9868,0.867
A-001008,Land Plot,US,New York,40.69952,-74.00242,B,USD,2025-10-30,50,164226.0,,,,,,,,5293.0,11.31,,Commercial,,,,,,,B,True,,,,,,,,True,Clean,True,1,REG-267305772,1214281.0,2369936.95,2242556.28,0.5415,1.8468,0.838
A-001009,Land Plot,US,San Jose,37.35581,-121.91024,C,USD,2025-10-30,52,201993.0,,,,,,,,134.0,6.48,,Residential,,,,,,,B,True,,,,,,,,True,Pending Verification,False,0,REG-338327404,22093.0,45559.01,47871.82,0.4615,2.1668,0.712
A-001010,Land Plot,UK,London,51.4847,-0.11541,C,USD,2025-10-30,15,282345.0,,,,,,,,4149.0,47.56,,Commercial,,,,,,,B,False,,,,,,,,True,Clean,True,0,REG-690269456,950097.0,2440291.97,2459501.57,0.3863,2.5887,0.672
A-001011,House,FR,Paris,48.83082,2.34444,A,USD,2025-10-30,36,493414.0,1989.0,0.0,3.0,0.0,1.0,1.0,2580.0,3063.0,12.35,27.28,Commercial,B,owner,3317.0,0.0,1.67,1.2,,,,,,,,,,False,Clean,True,2,REG-574355174,211231.0,266716.81,280490.22,0.7531,1.3279,0.844
A-001012,Apartment,DE,Berlin,52.55843,13.42238,A,USD,2025-10-30,4,231281.0,2021.0,22.0,22.0,3.0,3.0,1.0,154.0,696.0,21.67,18.52,Mixed,E,tenant,3023.0,0.0,1.71,1.34,,,,,,,,,,False,Clean,False,1,REG-790886851,108537.0,218800.85,210589.56,0.5154,1.9403,0.898
