asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,deposit_amount,interest_rate_apy,maturity_months,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000259,Condo,FR,Paris,48.85109,2.30836,D,USD,2025-10-30,47,181325.0,1978.0,11.0,13.0,4.0,2.0,1.0,34.0,110.0,26.14,4.25,Residential,C,tenant,1418.0,0.0,2.1,0.18,,,,,,,,,,,,,False,Clean,True,0,REG-648278814,20860.0,49624.21,48786.86,0.4276,2.3388,0.618
A-000260,Land Plot,DE,Berlin,52.4937,13.3817,B,USD,2025-10-30,58,328467.0,,,,,,,,1850.0,28.19,,Commercial,,,,,,,A,True,,,,,,,,,,,False,Clean,True,0,REG-675972661,748590.0,1711680.01,1654486.79,0.4525,2.2101,0.821
A-000261,Shop,VN,Ho Chi Minh,10.79399,106.68093,A,USD,2025-10-30,55,334396.0,1970.0,0.0,3.0,0.0,2.0,1.0,182.0,1838.0,11.18,16.59,Commercial,B,tenant,1765.0,1.0,0.18,2.1,,,,,,,,,,,,,True,Clean,False,0,REG-289629910,86406.0,181909.04,187447.18,0.461,2.1694,0.751
A-000262,Land Plot,VN,Hanoi,21.00673,105.85253,A,USD,2025-10-30,59,184035.0,,,,,,,,6006.0,20.98,,Agricultural,,,,,,,B,False,,,,,,,,,,,True,Clean,True,1,REG-805533881,1423949.0,2953157.22,2548750.18,0.5587,1.7899,0.897
A-000263,Deposit,JP,Tokyo,35.6676,139.69296,C,USD,2025-10-30,1,264426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,311057.0,5.04,10.0,True,Clean,True,1,REG-707677638,118933.0,311057.0,317121.99,0.375,2.6664,0.716
A-000264,Land Plot,US,New York,40.70011,-73.99345,C,USD,2025-10-30,1,372764.0,,,,,,,,1490.0,47.17,,Industrial,,,,,,,A,False,,,,,,,,,,,True,Pending Verification,True,0,REG-205033322,484346.0,1068214.89,1052219.13,0.4603,2.1725,0.722
A-000265,Land Plot,US,San Jose,37.34857,-121.88531,B,USD,2025-10-30,17,374124.0,,,,,,,,1450.0,17.07,,Commercial,,,,,,,C,False,,,,,,,,,,,False,Disputed,False,1,REG-262034826,399984.0,1220597.23,1195011.03,0.3347,2.9876,0.782
A-000266,House,UK,London,51.47619,-0.10233,B,USD,2025-10-30,50,149552.0,1975.0,0.0,5.0,4.0,2.0,1.0,2689.0,3867.0,21.12,5.38,Commercial,C,owner,610.0,0.0,1.95,2.01,,,,,,,,,,,,,True,Pending Verification,False,0,REG-390101477,32578.0,72253.8,66287.8,0.4915,2.0347,0.868
A-000267,Land Plot,FR,Paris,48.84351,2.35752,C,USD,2025-10-30,7,356245.0,,,,,,,,2694.0,44.4,,Agricultural,,,,,,,C,True,,,,,,,,,,,False,Clean,False,1,REG-324407025,502005.0,1296515.79,1367510.02,0.3671,2.7241,0.678
A-000268,Car,DE,Berlin,52.51964,13.40454,C,USD,2025-10-30,40,27200.0,,,,,,,,,,,,,,,,,,,,2010 Toyota Elantra,2010.0,85746.0,1059.0,0.0,6.0,3.0,,,,False,Clean,True,0,REG-320039089,4451.0,6947.45,7371.23,0.6038,1.6561,0.736
A-000269,Apartment,VN,Ho Chi Minh,10.81828,106.69445,B,USD,2025-10-30,15,197878.0,2010.0,5.0,33.0,1.0,1.0,1.0,163.0,170.0,4.51,4.41,Commercial,A,owner,5579.0,1.0,0.56,2.82,,,,,,,,,,,,,True,Clean,False,1,REG-993642965,63062.0,120263.6,120256.56,0.5244,1.907,0.66
A-000270,Land Plot,VN,Hanoi,21.01494,105.86151,A,USD,2025-10-30,25,207790.0,,,,,,,,6406.0,12.57,,Commercial,,,,,,,A,False,,,,,,,,,,,False,Clean,True,0,REG-192638191,2500453.0,3571442.77,3525000.34,0.7093,1.4097,0.879
A-000271,Condo,JP,Tokyo,35.67624,139.6853,C,USD,2025-10-30,33,147462.0,1992.0,4.0,38.0,1.0,1.0,0.0,363.0,261.0,15.98,20.63,Residential,B,owner,3056.0,0.0,3.37,1.41,,,,,,,,,,,,,True,Clean,False,1,REG-673550298,37796.0,55923.26,55959.76,0.6754,1.4806,0.727
A-000272,Deposit,US,New York,40.69921,-74.01647,A,USD,2025-10-30,50,116855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,135636.0,2.3,4.0,True,Clean,True,0,REG-897096626,99682.0,135636.0,136400.25,0.7308,1.3684,0.889
A-000273,Land Plot,US,San Jose,37.34004,-121.91608,D,USD,2025-10-30,34,373739.0,,,,,,,,5774.0,14.78,,Industrial,,,,,,,D,True,,,,,,,,,,,True,Clean,True,1,REG-925574214,1786531.0,2252647.8,2246651.16,0.7952,1.2575,0.604
A-000274,Deposit,UK,London,51.50354,-0.1381,B,USD,2025-10-30,26,167167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,432705.0,4.17,34.0,False,Clean,True,0,REG-670271464,256051.0,432705.0,412010.97,0.6215,1.6091,0.784
A-000275,Deposit,FR,Paris,48.85623,2.39231,C,USD,2025-10-30,9,13554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,186181.0,5.99,23.0,False,Clean,True,1,REG-401901332,83274.0,186181.0,176153.03,0.4727,2.1153,0.689
A-000276,House,DE,Berlin,52.51997,13.4122,B,USD,2025-10-30,2,274616.0,2023.0,0.0,4.0,1.0,2.0,0.0,2395.0,3200.0,26.46,4.11,Commercial,B,tenant,871.0,0.0,0.81,0.12,,,,,,,,,,,,,False,Clean,True,0,REG-926148250,88806.0,209756.33,205625.16,0.4319,2.3154,0.798
A-000277,Shop,VN,Ho Chi Minh,10.7876,106.7148,C,USD,2025-10-30,41,177520.0,1984.0,0.0,4.0,0.0,2.0,2.0,1772.0,4257.0,5.8,22.53,Commercial,C,tenant,4579.0,0.0,2.39,1.24,,,,,,,,,,,,,False,Clean,True,2,REG-405715352,49176.0,65379.28,68216.34,0.7209,1.3872,0.726
A-000278,House,VN,Hanoi,21.0609,105.82748,C,USD,2025-10-30,54,302930.0,1971.0,0.0,5.0,2.0,3.0,0.0,1317.0,1993.0,25.53,11.52,Mixed,B,vacant,4939.0,0.0,3.05,1.46,,,,,,,,,,,,,False,Clean,True,0,REG-816221903,68064.0,103004.5,111808.98,0.6088,1.6427,0.754
A-000279,Condo,JP,Tokyo,35.65489,139.69974,A,USD,2025-10-30,5,131607.0,2020.0,5.0,16.0,2.0,1.0,2.0,104.0,561.0,14.08,29.42,Residential,B,owner,2782.0,0.0,3.11,0.7,,,,,,,,,,,,,False,Clean,False,1,REG-695578830,46805.0,116837.45,117557.81,0.3981,2.5117,0.848
A-000280,House,US,New York,40.7012,-73.97049,B,USD,2025-10-30,53,221706.0,1972.0,0.0,1.0,4.0,3.0,0.0,1805.0,1008.0,22.91,15.65,Commercial,E,owner,187.0,0.0,2.1,2.37,,,,,,,,,,,,,False,Clean,False,1,REG-836301625,74635.0,97405.16,99340.25,0.7513,1.331,0.869
A-000281,House,US,San Jose,37.32381,-121.87023,C,USD,2025-10-30,19,282234.0,2006.0,0.0,2.0,4.0,1.0,0.0,1549.0,4163.0,9.31,28.49,Mixed,B,tenant,933.0,0.0,3.33,0.35,,,,,,,,,,,,,False,Clean,False,1,REG-692229078,61170.0,128503.54,124295.72,0.4921,2.032,0.708
A-000282,Deposit,UK,London,51.50043,-0.08744,C,USD,2025-10-30,10,61691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19144.0,1.56,24.0,True,Pending Verification,False,1,REG-577359584,6351.0,19144.0,20199.28,0.3144,3.1805,0.668
A-000283,Apartment,FR,Paris,48.87785,2.3563,C,USD,2025-10-30,31,194163.0,1994.0,3.0,15.0,3.0,2.0,0.0,251.0,944.0,9.4,21.44,Residential,B,tenant,769.0,0.0,1.17,1.2,,,,,,,,,,,,,False,Clean,False,0,REG-940503567,50120.0,67555.17,66105.13,0.7582,1.3189,0.761
A-000284,Car,DE,Berlin,52.50997,13.41275,C,USD,2025-10-30,50,26022.0,,,,,,,,,,,,,,,,,,,,2017 Kia CX-5,2017.0,66374.0,4202.0,0.0,14.0,1.0,,,,True,Clean,False,2,REG-313428576,6996.0,12642.53,13209.78,0.5296,1.8882,0.73
A-000285,Apartment,VN,Ho Chi Minh,10.77367,106.69498,C,USD,2025-10-30,5,159574.0,2020.0,18.0,13.0,2.0,1.0,0.0,392.0,620.0,9.01,6.93,Residential,C,owner,1715.0,0.0,1.36,0.54,,,,,,,,,,,,,False,Clean,True,1,REG-583468438,40739.0,89897.5,95182.06,0.428,2.3364,0.696
A-000286,Land Plot,VN,Hanoi,21.01376,105.85463,C,USD,2025-10-30,44,30389.0,,,,,,,,792.0,35.23,,Agricultural,,,,,,,B,False,,,,,,,,,,,True,Clean,False,0,REG-432451200,19032.0,42767.71,45677.85,0.4167,2.4001,0.73
A-000287,Car,JP,Tokyo,35.69225,139.70917,B,USD,2025-10-30,17,62135.0,,,,,,,,,,,,,,,,,,,,2023 BMW C-Class,2023.0,86556.0,2193.0,0.0,10.0,1.0,,,,True,Clean,False,1,REG-695879440,20345.0,52526.07,49672.5,0.4096,2.4415,0.785
A-000288,Shop,US,New York,40.69123,-74.02349,A,USD,2025-10-30,41,475801.0,1984.0,0.0,2.0,0.0,2.0,2.0,1018.0,101.0,29.54,21.27,Residential,D,tenant,2809.0,0.0,2.16,1.04,,,,,,,,,,,,,True,Clean,True,1,REG-116875527,225151.0,290407.72,279874.72,0.8045,1.2431,0.865
A-000289,Car,US,San Jose,37.36549,-121.87752,C,USD,2025-10-30,34,20735.0,,,,,,,,,,,,,,,,,,,,2020 Hyundai Sportage,2020.0,13348.0,2436.0,0.0,7.0,2.0,,,,False,Clean,True,0,REG-921494621,9603.0,12827.81,12521.05,0.7669,1.3039,0.721
A-000290,Land Plot,UK,London,51.50538,-0.14122,B,USD,2025-10-30,42,320144.0,,,,,,,,2337.0,40.84,,Commercial,,,,,,,A,True,,,,,,,,,,,True,Clean,True,0,REG-507144492,1310653.0,1825889.16,2000151.14,0.6553,1.5261,0.763
A-000291,Car,FR,Paris,48.84556,2.34491,C,USD,2025-10-30,44,45156.0,,,,,,,,,,,,,,,,,,,,2022 Toyota Civic,2022.0,162293.0,2048.0,0.0,10.0,1.0,,,,False,Clean,True,1,REG-407997532,11319.0,31741.12,30562.78,0.3704,2.7001,0.687
A-000292,Apartment,DE,Berlin,52.50973,13.38549,B,USD,2025-10-30,16,185861.0,2009.0,20.0,9.0,4.0,2.0,2.0,55.0,990.0,8.75,26.85,Commercial,B,tenant,1134.0,0.0,2.68,1.71,,,,,,,,,,,,,True,Clean,True,1,REG-438003677,42894.0,116995.8,108747.86,0.3944,2.5353,0.805
A-000293,Land Plot,VN,Ho Chi Minh,10.77545,106.69925,B,USD,2025-10-30,53,160251.0,,,,,,,,5277.0,50.78,,Agricultural,,,,,,,C,True,,,,,,,,,,,False,Clean,True,0,REG-638964705,1032750.0,1797431.15,1809345.39,0.5708,1.752,0.863
A-000294,Car,VN,Hanoi,20.99592,105.8387,B,USD,2025-10-30,10,53567.0,,,,,,,,,,,,,,,,,,,,2019 Kia 3 Series,2019.0,208846.0,1033.0,0.0,9.0,1.0,,,,False,Disputed,True,0,REG-876948411,20149.0,35176.51,36044.88,0.559,1.7889,0.819
A-000295,Land Plot,JP,Tokyo,35.7125,139.73979,D,USD,2025-10-30,49,46357.0,,,,,,,,831.0,8.48,,Agricultural,,,,,,,B,True,,,,,,,,,,,True,Disputed,True,0,REG-411389453,35436.0,47127.51,43442.58,0.8157,1.2259,0.587
A-000296,Car,US,New York,40.70835,-74.0019,D,USD,2025-10-30,11,38468.0,,,,,,,,,,,,,,,,,,,,2023 Honda Sportage,2023.0,36734.0,1326.0,0.0,11.0,3.0,,,,True,Clean,True,0,REG-461454382,21797.0,29281.33,27828.19,0.7833,1.2767,0.686
A-000297,Deposit,US,San Jose,37.35869,-121.88214,B,USD,2025-10-30,40,232238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,448879.0,1.36,19.0,True,Clean,True,2,REG-222637008,272187.0,448879.0,463082.41,0.5878,1.7013,0.865
A-000298,Shop,UK,London,51.49824,-0.14522,C,USD,2025-10-30,4,151908.0,2021.0,0.0,1.0,0.0,2.0,2.0,1265.0,4845.0,29.15,3.99,Mixed,C,tenant,2294.0,0.0,4.53,1.35,,,,,,,,,,,,,True,Disputed,True,0,REG-556004209,24966.0,76447.55,81144.54,0.3077,3.2502,0.764
A-000299,Apartment,FR,Paris,48.77222,2.36348,B,USD,2025-10-30,48,216223.0,1977.0,4.0,35.0,5.0,1.0,2.0,222.0,321.0,4.98,22.11,Residential,C,tenant,5228.0,0.0,3.75,2.1,,,,,,,,,,,,,True,Clean,True,1,REG-771645909,47714.0,113125.87,104115.53,0.4583,2.1821,0.861
A-000300,Shop,DE,Berlin,52.49139,13.42554,C,USD,2025-10-30,6,733534.0,2019.0,0.0,4.0,0.0,1.0,1.0,2001.0,2635.0,27.59,20.81,Industrial,B,tenant,2376.0,0.0,2.32,1.05,,,,,,,,,,,,,True,Clean,False,0,REG-253327501,274864.0,384332.93,391753.38,0.7016,1.4253,0.746
A-000301,Deposit,VN,Ho Chi Minh,10.77392,106.69344,C,USD,2025-10-30,14,97071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215233.0,2.43,9.0,True,Clean,True,1,REG-814419078,108698.0,215233.0,205815.38,0.5281,1.8935,0.756
A-000302,Land Plot,VN,Hanoi,21.05065,105.86742,A,USD,2025-10-30,31,322977.0,,,,,,,,3158.0,21.41,,Industrial,,,,,,,B,False,,,,,,,,,,,True,Clean,True,0,REG-572848238,1032197.0,2964408.81,2690646.23,0.3836,2.6067,0.892
A-000303,Car,JP,Tokyo,35.70289,139.70198,B,USD,2025-10-30,9,35047.0,,,,,,,,,,,,,,,,,,,,2011 Mazda F-150,2011.0,235629.0,4062.0,0.0,3.0,3.0,,,,True,Clean,False,1,REG-610665916,4662.0,14951.28,14945.37,0.3119,3.2058,0.76
A-000304,Deposit,US,New York,40.73073,-74.00055,B,USD,2025-10-30,34,18893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,150794.0,4.54,24.0,False,Clean,True,0,REG-641474531,95982.0,150794.0,159444.88,0.602,1.6612,0.854
A-000305,Land Plot,US,San Jose,37.34065,-121.86259,C,USD,2025-10-30,9,58397.0,,,,,,,,1375.0,31.28,,Industrial,,,,,,,A,True,,,,,,,,,,,True,Clean,True,0,REG-525551915,70358.0,159721.68,164942.04,0.4266,2.3443,0.682
A-000306,Land Plot,UK,London,51.46362,-0.15002,A,USD,2025-10-30,57,61395.0,,,,,,,,994.0,37.37,,Agricultural,,,,,,,B,True,,,,,,,,,,,True,Clean,False,0,REG-858486055,97128.0,141057.21,117016.04,0.83,1.2048,0.931
A-000307,Deposit,FR,Paris,48.87133,2.33809,C,USD,2025-10-30,49,144812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,141233.0,3.99,32.0,True,Clean,False,1,REG-818042070,86401.0,141233.0,145365.05,0.5944,1.6824,0.671
A-000308,Deposit,DE,Berlin,52.57077,13.41635,B,USD,2025-10-30,47,265935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,390817.0,5.28,11.0,True,Clean,True,1,REG-681286272,208256.0,390817.0,389723.94,0.5344,1.8714,0.845
A-000309,House,VN,Ho Chi Minh,10.79072,106.68176,A,USD,2025-10-30,14,137456.0,2011.0,0.0,1.0,5.0,2.0,0.0,2571.0,1602.0,10.48,10.22,Residential,B,owner,3315.0,0.0,0.61,1.76,,,,,,,,,,,,,True,Clean,True,1,REG-889707622,69564.0,98246.3,93522.78,0.7438,1.3444,0.862
A-000310,Car,VN,Hanoi,21.00875,105.81978,B,USD,2025-10-30,30,34767.0,,,,,,,,,,,,,,,,,,,,2023 Toyota C-Class,2023.0,110405.0,1722.0,0.0,9.0,1.0,,,,True,Clean,True,0,REG-510166657,8613.0,28038.39,27752.02,0.3104,3.2221,0.815
A-000311,Apartment,JP,Tokyo,35.69015,139.70931,B,USD,2025-10-30,47,130535.0,1978.0,10.0,16.0,0.0,3.0,1.0,203.0,995.0,29.19,8.97,Industrial,B,owner,4534.0,0.0,1.99,1.58,,,,,,,,,,,,,False,Clean,True,0,REG-645687271,38998.0,61555.48,66006.26,0.5908,1.6926,0.76
A-000312,Car,US,New York,40.70927,-73.98982,B,USD,2025-10-30,27,64016.0,,,,,,,,,,,,,,,,,,,,2025 Ford Civic,2025.0,97188.0,3671.0,0.0,8.0,1.0,,,,True,Clean,False,1,REG-967041413,23629.0,65740.56,64204.51,0.368,2.7172,0.774
A-000313,Shop,US,San Jose,37.32785,-121.92298,C,USD,2025-10-30,23,644044.0,2002.0,0.0,5.0,0.0,2.0,2.0,89.0,919.0,7.13,4.58,Industrial,B,tenant,3084.0,0.0,3.16,2.11,,,,,,,,,,,,,True,Clean,True,0,REG-871516460,173896.0,235252.93,244457.41,0.7114,1.4058,0.76
A-000314,Deposit,UK,London,51.5395,-0.10206,A,USD,2025-10-30,7,90050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20110.0,5.97,15.0,False,Clean,False,0,REG-333594588,15206.0,20110.0,20689.24,0.735,1.3606,0.856
A-000315,Shop,FR,Paris,48.86868,2.35909,A,USD,2025-10-30,27,402368.0,1998.0,0.0,5.0,0.0,1.0,1.0,342.0,1641.0,17.06,14.66,Commercial,C,tenant,4623.0,0.0,2.2,1.66,,,,,,,,,,,,,True,Pending Verification,True,1,REG-575821782,173997.0,247123.76,247843.69,0.702,1.4244,0.906
A-000316,Shop,DE,Berlin,52.51412,13.40515,B,USD,2025-10-30,13,165395.0,2012.0,0.0,2.0,0.0,2.0,0.0,1040.0,4599.0,5.31,3.35,Residential,D,tenant,1097.0,0.0,0.42,0.27,,,,,,,,,,,,,False,Disputed,False,0,REG-814590343,30270.0,95632.55,98554.41,0.3071,3.2558,0.765
A-000317,Car,VN,Ho Chi Minh,10.75033,106.71326,B,USD,2025-10-30,41,9313.0,,,,,,,,,,,,,,,,,,,,2010 Toyota Civic,2010.0,155984.0,1446.0,1.0,9.0,3.0,,,,False,Clean,False,0,REG-756316880,1448.0,2339.83,2355.02,0.6149,1.6264,0.821
A-000318,House,VN,Hanoi,21.03561,105.81103,C,USD,2025-10-30,0,169115.0,2025.0,0.0,1.0,2.0,3.0,1.0,1872.0,497.0,13.95,10.05,Residential,B,tenant,5712.0,0.0,1.95,2.24,,,,,,,,,,,,,True,Pending Verification,False,0,REG-981796485,40870.0,84758.85,82412.03,0.4959,2.0164,0.696
A-000319,House,JP,Tokyo,35.66499,139.71997,B,USD,2025-10-30,17,246563.0,2008.0,0.0,4.0,1.0,3.0,0.0,834.0,1434.0,10.42,28.84,Commercial,B,owner,972.0,0.0,0.53,1.38,,,,,,,,,,,,,True,Clean,False,0,REG-192747284,95426.0,157459.21,159231.54,0.5993,1.6686,0.848
A-000320,Deposit,US,New York,40.72213,-74.06972,C,USD,2025-10-30,16,254650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,217033.0,1.03,21.0,False,Clean,False,0,REG-941074714,69791.0,217033.0,217542.77,0.3208,3.1171,0.767
A-000321,Land Plot,US,San Jose,37.32041,-121.86948,B,USD,2025-10-30,38,252918.0,,,,,,,,5898.0,24.01,,Commercial,,,,,,,B,True,,,,,,,,,,,False,Disputed,True,2,REG-687142119,1704700.0,3436184.37,3325581.22,0.5126,1.9508,0.806
A-000322,Shop,UK,London,51.45595,-0.11307,B,USD,2025-10-30,58,493080.0,1967.0,0.0,2.0,0.0,2.0,1.0,2002.0,3452.0,22.93,22.43,Residential,B,tenant,4689.0,0.0,2.78,1.15,,,,,,,,,,,,,True,Clean,False,0,REG-133040968,77201.0,239701.98,237804.75,0.3246,3.0803,0.85
A-000323,Car,FR,Paris,48.83606,2.38979,B,USD,2025-10-30,11,23753.0,,,,,,,,,,,,,,,,,,,,2012 Kia F-150,2012.0,99945.0,2373.0,0.0,13.0,1.0,,,,False,Clean,False,1,REG-542976601,4673.0,6924.43,6955.61,0.6718,1.4885,0.827
A-000324,Shop,DE,Berlin,52.52708,13.42288,C,USD,2025-10-30,54,290386.0,1971.0,0.0,2.0,0.0,2.0,0.0,489.0,2866.0,6.95,16.11,Industrial,B,tenant,2816.0,0.0,1.19,0.56,,,,,,,,,,,,,False,Clean,True,0,REG-500189472,46707.0,98116.83,91383.49,0.5111,1.9565,0.705
A-000325,Deposit,VN,Ho Chi Minh,10.81624,106.68629,C,USD,2025-10-30,47,51408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,91848.0,1.0,11.0,True,Clean,False,0,REG-250725314,71803.0,91848.0,96433.36,0.7446,1.343,0.7
A-000326,Shop,VN,Hanoi,21.01351,105.82583,B,USD,2025-10-30,59,573075.0,1966.0,0.0,5.0,0.0,1.0,2.0,1477.0,3590.0,27.01,6.74,Residential,A,tenant,4322.0,0.0,3.45,0.15,,,,,,,,,,,,,False,Disputed,False,1,REG-927799672,79615.0,253522.73,278855.55,0.2855,3.5026,0.782
A-000327,Car,JP,Tokyo,35.67471,139.68427,C,USD,2025-10-30,44,32448.0,,,,,,,,,,,,,,,,,,,,2010 Mercedes Elantra,2010.0,175571.0,1924.0,0.0,6.0,1.0,,,,True,Clean,True,1,REG-272249657,4561.0,8258.18,7821.06,0.5832,1.7148,0.695
A-000328,House,US,New York,40.73895,-73.97651,D,USD,2025-10-30,47,240134.0,1978.0,0.0,5.0,5.0,2.0,2.0,879.0,2217.0,9.31,16.49,Mixed,C,owner,2031.0,0.0,0.82,1.04,,,,,,,,,,,,,True,Pending Verification,True,0,REG-201982463,39645.0,60554.26,59481.09,0.6665,1.5003,0.682
A-000329,Apartment,US,San Jose,37.34573,-121.90273,B,USD,2025-10-30,29,189100.0,1996.0,15.0,39.0,1.0,1.0,1.0,301.0,865.0,6.86,19.13,Commercial,D,tenant,1105.0,0.0,1.23,1.23,,,,,,,,,,,,,True,Clean,False,1,REG-892636968,47350.0,96726.86,100816.84,0.4697,2.1292,0.795
A-000330,House,UK,London,51.49238,-0.09981,D,USD,2025-10-30,24,227945.0,2001.0,0.0,5.0,3.0,3.0,2.0,1294.0,3657.0,16.87,21.6,Mixed,D,tenant,4635.0,0.0,2.55,0.6,,,,,,,,,,,,,True,Disputed,True,0,REG-506605421,30723.0,64803.81,65274.18,0.4707,2.1246,0.642
A-000331,Land Plot,FR,Paris,48.85874,2.31739,B,USD,2025-10-30,7,289760.0,,,,,,,,3694.0,7.84,,Agricultural,,,,,,,D,False,,,,,,,,,,,True,Clean,False,0,REG-598058386,835967.0,2078294.74,2048309.86,0.4081,2.4502,0.86
A-000332,Car,DE,Berlin,52.50677,13.42808,C,USD,2025-10-30,10,17209.0,,,,,,,,,,,,,,,,,,,,2024 Ford CX-5,2024.0,40098.0,1431.0,1.0,5.0,1.0,,,,False,Clean,True,0,REG-650424947,6698.0,14579.09,14506.31,0.4617,2.1658,0.727
A-000333,Apartment,VN,Ho Chi Minh,10.77525,106.69658,C,USD,2025-10-30,12,98141.0,2013.0,1.0,4.0,3.0,1.0,0.0,69.0,724.0,29.02,8.64,Commercial,B,owner,3894.0,0.0,2.72,2.01,,,,,,,,,,,,,True,Clean,True,0,REG-383218344,22289.0,42464.95,40001.37,0.5572,1.7947,0.76
A-000334,Deposit,VN,Hanoi,20.99771,105.82033,B,USD,2025-10-30,54,16530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,148997.0,2.67,6.0,True,Clean,True,0,REG-172132488,79468.0,148997.0,148406.94,0.5355,1.8675,0.804
A-000335,Car,JP,Tokyo,35.63943,139.70074,C,USD,2025-10-30,18,61645.0,,,,,,,,,,,,,,,,,,,,2023 Honda C-Class,2023.0,188151.0,2722.0,1.0,9.0,3.0,,,,False,Clean,False,1,REG-882034968,17152.0,45549.6,42632.86,0.4023,2.4856,0.711
A-000336,Apartment,US,New York,40.71148,-74.02716,B,USD,2025-10-30,59,206944.0,1966.0,18.0,19.0,0.0,3.0,2.0,216.0,91.0,9.85,22.95,Industrial,C,owner,253.0,0.0,2.99,2.88,,,,,,,,,,,,,True,Clean,False,0,REG-700565747,59695.0,98898.17,91743.15,0.6507,1.5369,0.823
A-000337,Car,US,San Jose,37.34156,-121.87899,B,USD,2025-10-30,59,61452.0,,,,,,,,,,,,,,,,,,,,2022 Hyundai Civic,2022.0,243633.0,3567.0,0.0,13.0,1.0,,,,False,Clean,True,1,REG-518722601,23012.0,53454.19,52290.47,0.4401,2.2723,0.857
A-000338,Car,UK,London,51.50479,-0.09121,A,USD,2025-10-30,14,43115.0,,,,,,,,,,,,,,,,,,,,2020 Mazda Civic,2020.0,85112.0,1910.0,1.0,8.0,3.0,,,,True,Clean,False,0,REG-436681641,8751.0,27067.16,25733.59,0.3401,2.9406,0.899
A-000339,Deposit,FR,Paris,48.86709,2.3453,A,USD,2025-10-30,38,222177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,453732.0,1.66,24.0,False,Clean,True,0,REG-522500613,205077.0,453732.0,472042.29,0.4344,2.3018,0.884
A-000340,House,DE,Berlin,52.50319,13.43151,D,USD,2025-10-30,30,208434.0,1995.0,0.0,1.0,1.0,1.0,1.0,2977.0,1589.0,5.32,15.11,Industrial,B,owner,5674.0,0.0,2.13,0.67,,,,,,,,,,,,,False,Clean,False,0,REG-111606240,39176.0,51447.23,52279.33,0.7494,1.3345,0.611
A-000341,Apartment,VN,Ho Chi Minh,10.7621,106.71455,C,USD,2025-10-30,14,94327.0,2011.0,21.0,37.0,0.0,3.0,0.0,77.0,380.0,26.21,6.9,Industrial,B,tenant,5252.0,0.0,0.73,0.38,,,,,,,,,,,,,True,Clean,False,2,REG-420566599,26786.0,45584.43,45639.3,0.5869,1.7038,0.729
A-000342,House,VN,Hanoi,21.01638,105.85674,B,USD,2025-10-30,13,357410.0,2012.0,0.0,1.0,2.0,3.0,2.0,1278.0,4847.0,28.96,25.16,Mixed,C,owner,3610.0,0.0,1.9,1.17,,,,,,,,,,,,,True,Clean,True,0,REG-489809086,137202.0,246389.95,245786.46,0.5582,1.7914,0.838
A-000343,Land Plot,JP,Tokyo,35.69929,139.66733,D,USD,2025-10-30,24,64538.0,,,,,,,,705.0,5.96,,Commercial,,,,,,,A,True,,,,,,,,,,,True,Clean,False,2,REG-340644239,34910.0,52411.85,55275.82,0.6316,1.5834,0.684
A-000344,Condo,US,New York,40.73839,-73.99783,A,USD,2025-10-30,6,128181.0,2019.0,24.0,29.0,0.0,1.0,1.0,92.0,851.0,10.37,10.21,Industrial,B,owner,4850.0,0.0,2.13,1.41,,,,,,,,,,,,,False,Clean,True,0,REG-249146844,43267.0,107953.71,113188.91,0.3823,2.6161,0.911
A-000345,House,US,San Jose,37.35512,-121.88844,C,USD,2025-10-30,55,386930.0,1970.0,0.0,2.0,4.0,1.0,1.0,1975.0,196.0,25.27,8.56,Industrial,C,owner,2034.0,0.0,1.75,1.03,,,,,,,,,,,,,False,Clean,True,0,REG-209843019,113449.0,142772.18,147498.98,0.7692,1.3001,0.718
A-000346,Apartment,UK,London,51.49863,-0.12057,C,USD,2025-10-30,25,136515.0,2000.0,18.0,35.0,1.0,1.0,2.0,343.0,934.0,22.61,24.77,Commercial,C,owner,5319.0,1.0,4.8,1.81,,,,,,,,,,,,,True,Clean,True,0,REG-481803954,33434.0,52117.62,52398.24,0.6381,1.5672,0.607
