asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000885,House,VN,Ho Chi Minh,10.78484,106.69217,C,VND,2025-10-30,52,5717358974.36,1973.0,0.0,4.0,1.0,1.0,1.0,1180.0,2576.0,21.47,24.06,Residential,B,vacant,14769230.77,0.0,2.6,1.4,,,,,,,,,,False,Clean,True,0,REG-221089005,1216692307.69,1845602564.1,1803769743.59,0.6745,1.4825,0.696
A-000886,Apartment,VN,Hanoi,21.05524,105.8453,C,VND,2025-10-30,20,5882410256.41,2005.0,1.0,19.0,2.0,3.0,0.0,106.0,468.0,16.07,7.83,Mixed,C,tenant,120641025.64,0.0,2.46,1.36,,,,,,,,,,True,Clean,True,1,REG-885217729,1020384615.38,2534003333.33,2467823589.74,0.4135,2.4185,0.692
A-000887,Car,JP,Tokyo,35.63897,139.67909,B,VND,2025-10-30,43,1138051282.05,,,,,,,,,,,,,,,,,,,,2017 Mercedes CX-5,2017.0,114984.0,3109.0,0.0,10.0,3.0,False,Clean,True,1,REG-784729924,214897435.9,634933076.92,607461025.64,0.3538,2.8267,0.772
A-000888,House,US,New York,40.71412,-73.97967,B,VND,2025-10-30,29,5647820512.82,1996.0,0.0,5.0,0.0,2.0,0.0,1128.0,4710.0,13.88,23.99,Residential,B,tenant,71025641.03,1.0,2.52,0.87,,,,,,,,,,False,Clean,False,1,REG-259074345,1399128205.13,2977341282.05,3258366666.67,0.4294,2.3289,0.767
A-000889,Apartment,US,San Jose,37.33659,-121.90674,C,VND,2025-10-30,12,4846820512.82,2013.0,13.0,15.0,4.0,3.0,2.0,64.0,608.0,11.07,14.22,Mixed,B,owner,37871794.87,0.0,0.67,1.78,,,,,,,,,,False,Clean,False,1,REG-325699700,1657384615.38,2110263846.15,1997900000.0,0.8296,1.2055,0.656
A-000890,House,UK,London,51.5018,-0.13119,C,VND,2025-10-30,48,7032820512.82,1977.0,0.0,2.0,3.0,2.0,0.0,275.0,1716.0,6.14,24.1,Residential,E,owner,53666666.67,0.0,3.21,1.73,,,,,,,,,,True,Clean,False,1,REG-689670497,1212358974.36,2507701794.87,2357231794.87,0.5143,1.9443,0.678
A-000891,House,FR,Paris,48.86776,2.34014,B,VND,2025-10-30,9,6232923076.92,2016.0,0.0,1.0,2.0,2.0,2.0,564.0,2872.0,15.69,11.61,Commercial,A,owner,615384.62,1.0,0.5,2.6,,,,,,,,,,True,Clean,True,1,REG-205674966,2204358974.36,3692609230.77,3648292307.69,0.6042,1.655,0.7
A-000892,Apartment,DE,Berlin,52.55288,13.42169,A,VND,2025-10-30,23,6255282051.28,2002.0,16.0,17.0,4.0,1.0,1.0,227.0,488.0,15.86,28.06,Industrial,D,owner,18384615.38,0.0,2.49,0.35,,,,,,,,,,False,Clean,False,0,REG-302138095,2925897435.9,3772689230.77,3606613333.33,0.8113,1.2327,0.927
A-000893,House,VN,Ho Chi Minh,10.82046,106.70578,D,VND,2025-10-30,28,12057538461.54,1997.0,0.0,3.0,2.0,3.0,1.0,1356.0,4359.0,15.03,5.75,Industrial,A,owner,83307692.31,0.0,5.0,2.72,,,,,,,,,,True,Clean,True,2,REG-325587872,2227743589.74,3638110769.23,3578273076.92,0.6226,1.6062,0.582
A-000894,House,VN,Hanoi,21.02,105.84299,C,VND,2025-10-30,16,3368461538.46,2009.0,0.0,2.0,4.0,2.0,1.0,314.0,3363.0,6.54,28.3,Industrial,C,tenant,144205128.21,1.0,0.71,1.47,,,,,,,,,,False,Clean,False,0,REG-925604381,991871794.87,1638036153.85,1513628974.36,0.6553,1.526,0.665
A-000895,Land Plot,JP,Tokyo,35.70769,139.69442,D,VND,2025-10-30,49,971692307.69,,,,,,,,542.0,31.96,,Agricultural,,,,,,,B,False,,,,,,,,False,Clean,False,1,REG-585912229,230512820.51,625461538.46,636120000.0,0.3624,2.7596,0.656
A-000896,Land Plot,US,New York,40.71262,-73.99727,C,VND,2025-10-30,4,3346435897.44,,,,,,,,4642.0,21.57,,Commercial,,,,,,,B,False,,,,,,,,True,Clean,True,1,REG-568164619,11669025641.03,26891553076.92,29188110000.0,0.3998,2.5013,0.758
A-000897,Land Plot,US,San Jose,37.33441,-121.91549,C,VND,2025-10-30,26,3038128205.13,,,,,,,,5967.0,36.24,,Agricultural,,,,,,,C,False,,,,,,,,False,Clean,True,0,REG-669131049,15285307692.31,31550277435.9,30242018461.54,0.5054,1.9785,0.737
A-000898,Apartment,UK,London,51.4925,-0.08215,D,VND,2025-10-30,17,4337692307.69,2008.0,22.0,12.0,0.0,1.0,2.0,249.0,328.0,22.09,5.48,Industrial,D,tenant,98641025.64,0.0,2.69,0.32,,,,,,,,,,True,Clean,False,0,REG-828402254,858205128.21,1357228205.13,1354956666.67,0.6334,1.5788,0.618
A-000899,Condo,FR,Paris,48.85649,2.37795,C,VND,2025-10-30,34,4450410256.41,1991.0,20.0,30.0,2.0,3.0,0.0,387.0,510.0,12.14,13.74,Industrial,A,vacant,113205128.21,0.0,2.67,1.04,,,,,,,,,,False,Pending Verification,True,1,REG-306601868,940666666.67,1525151025.64,1552755384.62,0.6058,1.6507,0.771
A-000900,Apartment,DE,Berlin,52.54467,13.45657,B,VND,2025-10-30,48,5143589743.59,1977.0,16.0,2.0,1.0,3.0,2.0,115.0,707.0,23.31,17.6,Residential,C,owner,125974358.97,1.0,2.63,1.78,,,,,,,,,,True,Clean,False,0,REG-825965736,923615384.62,2425210256.41,2300997179.49,0.4014,2.4913,0.757
A-000901,Car,VN,Ho Chi Minh,10.81717,106.69947,B,VND,2025-10-30,43,1349025641.03,,,,,,,,,,,,,,,,,,,,2024 BMW Corolla,2024.0,6547.0,1542.0,0.0,9.0,3.0,False,Clean,False,1,REG-469768536,721358974.36,1326696410.26,1333999743.59,0.5407,1.8493,0.828
A-000902,Land Plot,VN,Hanoi,21.01,105.85708,C,VND,2025-10-30,36,9405025641.03,,,,,,,,3239.0,17.36,,Commercial,,,,,,,C,False,,,,,,,,True,Clean,True,2,REG-177345078,30732846153.85,60231444615.38,62922588205.13,0.4884,2.0474,0.662
A-000903,Condo,JP,Tokyo,35.68777,139.66806,A,VND,2025-10-30,48,3561871794.87,1977.0,12.0,3.0,1.0,1.0,0.0,93.0,158.0,7.85,12.86,Commercial,D,owner,36615384.62,0.0,1.91,3.25,,,,,,,,,,False,Clean,False,2,REG-487082570,1449256410.26,2203635641.03,2097595128.21,0.6909,1.4474,0.943
A-000904,Car,US,New York,40.72519,-74.01684,D,VND,2025-10-30,0,666692307.69,,,,,,,,,,,,,,,,,,,,2019 Mazda C-Class,2019.0,76246.0,3837.0,0.0,7.0,3.0,True,Clean,True,0,REG-407715103,205666666.67,412677179.49,443252307.69,0.464,2.1552,0.632
A-000905,Car,US,San Jose,37.3264,-121.92222,B,VND,2025-10-30,2,316641025.64,,,,,,,,,,,,,,,,,,,,2024 Hyundai Elantra,2024.0,174077.0,3782.0,0.0,0.0,2.0,False,Clean,False,1,REG-220942643,89743589.74,266987692.31,276191794.87,0.3249,3.0776,0.79
A-000906,Apartment,UK,London,51.50508,-0.15489,D,VND,2025-10-30,40,4852820512.82,1985.0,19.0,13.0,4.0,1.0,0.0,368.0,882.0,19.85,25.23,Residential,B,tenant,10538461.54,0.0,4.01,0.77,,,,,,,,,,True,Clean,False,0,REG-108769882,675179487.18,1226807435.9,1243379487.18,0.543,1.8416,0.684
A-000907,House,FR,Paris,48.87977,2.35542,D,VND,2025-10-30,23,12446564102.56,2002.0,0.0,4.0,0.0,1.0,1.0,2637.0,851.0,25.23,20.3,Mixed,C,owner,144128205.13,0.0,2.36,0.17,,,,,,,,,,False,Clean,True,2,REG-677577772,2021384615.38,3666915897.44,3501726153.85,0.5773,1.7323,0.614
A-000908,House,DE,Berlin,52.49611,13.40194,B,VND,2025-10-30,14,9630179487.18,2011.0,0.0,4.0,2.0,3.0,1.0,1047.0,2815.0,22.09,28.52,Commercial,B,owner,41384615.38,0.0,3.04,1.33,,,,,,,,,,True,Clean,False,1,REG-350575388,3132307692.31,5965982564.1,5909143333.33,0.5301,1.8865,0.819
A-000909,House,VN,Ho Chi Minh,10.80653,106.70414,B,VND,2025-10-30,13,12221615384.62,2012.0,0.0,2.0,4.0,2.0,2.0,2274.0,4214.0,6.49,21.96,Industrial,B,tenant,108358974.36,0.0,1.9,0.74,,,,,,,,,,True,Clean,False,0,REG-243880676,6412000000.0,8416856666.67,8404477948.72,0.7629,1.3107,0.782
A-000910,Land Plot,VN,Hanoi,20.99375,105.82292,A,VND,2025-10-30,15,9759051282.05,,,,,,,,6883.0,55.15,,Commercial,,,,,,,B,True,,,,,,,,True,Clean,True,1,REG-501419194,77305487179.49,161374032820.51,150354743846.15,0.5142,1.9449,0.932
A-000911,Condo,JP,Tokyo,35.66771,139.68347,A,VND,2025-10-30,15,3517589743.59,2010.0,6.0,5.0,3.0,2.0,0.0,197.0,738.0,11.81,14.52,Residential,B,vacant,81076923.08,1.0,4.03,0.33,,,,,,,,,,False,Clean,True,0,REG-533033385,1434282051.28,2505666410.26,2433613333.33,0.5894,1.6967,0.78
A-000912,Land Plot,US,New York,40.70734,-74.01713,A,VND,2025-10-30,33,2456948717.95,,,,,,,,5645.0,21.3,,Residential,,,,,,,A,False,,,,,,,,True,Clean,False,1,REG-960139986,26386589743.59,33382426666.67,34842831538.46,0.7573,1.3205,0.889
A-000913,Land Plot,US,San Jose,37.32228,-121.88921,D,VND,2025-10-30,48,4122153846.15,,,,,,,,1822.0,25.38,,Agricultural,,,,,,,A,True,,,,,,,,False,Pending Verification,False,2,REG-262222562,4111230769.23,8607940769.23,8677587179.49,0.4738,2.1107,0.645
A-000914,Apartment,UK,London,51.50762,-0.11724,C,VND,2025-10-30,17,5988307692.31,2008.0,1.0,4.0,3.0,2.0,1.0,365.0,870.0,6.51,19.58,Industrial,C,owner,52000000.0,0.0,3.86,1.59,,,,,,,,,,True,Clean,True,1,REG-781281297,1648179487.18,2774740256.41,2724947179.49,0.6048,1.6533,0.737
A-000915,Car,FR,Paris,48.85976,2.33744,C,VND,2025-10-30,43,177820512.82,,,,,,,,,,,,,,,,,,,,2011 Toyota C-Class,2011.0,87133.0,1166.0,0.0,0.0,3.0,False,Clean,False,0,REG-621200938,25641025.64,59071282.05,57371282.05,0.4469,2.2375,0.708
A-000916,House,DE,Berlin,52.52706,13.43403,A,VND,2025-10-30,38,8026846153.85,1987.0,0.0,4.0,4.0,3.0,0.0,1517.0,3182.0,28.97,9.48,Industrial,D,tenant,38333333.33,0.0,2.85,2.39,,,,,,,,,,True,Clean,True,0,REG-248717745,1607000000.0,4345192820.51,4461982564.1,0.3602,2.7766,0.843
A-000917,House,VN,Ho Chi Minh,10.78855,106.69898,C,VND,2025-10-30,32,4213128205.13,1993.0,0.0,1.0,1.0,1.0,0.0,1487.0,3745.0,12.81,19.79,Commercial,B,tenant,117666666.67,0.0,1.23,0.34,,,,,,,,,,False,Clean,False,0,REG-384000370,1081051282.05,1562304615.38,1498821282.05,0.7213,1.3864,0.728
A-000918,Condo,VN,Hanoi,20.96822,105.84764,B,VND,2025-10-30,59,4079743589.74,1966.0,15.0,14.0,4.0,3.0,0.0,347.0,290.0,26.12,13.75,Commercial,A,owner,126512820.51,0.0,1.78,2.05,,,,,,,,,,True,Clean,True,2,REG-905035966,1521282051.28,2182291025.64,2208706666.67,0.6888,1.4519,0.771
A-000919,Apartment,JP,Tokyo,35.64879,139.71032,A,VND,2025-10-30,26,6001641025.64,1999.0,17.0,8.0,4.0,1.0,1.0,98.0,693.0,19.7,23.27,Mixed,B,vacant,12692307.69,0.0,1.05,1.16,,,,,,,,,,True,Pending Verification,False,1,REG-174105825,1394384615.38,3879207948.72,3450628717.95,0.4041,2.4747,0.861
A-000920,House,US,New York,40.71317,-73.99816,B,VND,2025-10-30,40,8750051282.05,1985.0,0.0,2.0,0.0,2.0,1.0,2375.0,127.0,14.27,27.96,Mixed,A,tenant,10461538.46,1.0,1.06,1.34,,,,,,,,,,True,Clean,False,0,REG-960634500,1552974358.97,4131336923.08,3973289487.18,0.3909,2.5585,0.747
A-000921,Land Plot,US,San Jose,37.30791,-121.90194,C,VND,2025-10-30,51,5004512820.51,,,,,,,,5851.0,9.6,,Residential,,,,,,,A,False,,,,,,,,False,Clean,True,1,REG-250594697,17647897435.9,47102228974.36,46079056666.67,0.383,2.611,0.67
A-000922,Land Plot,UK,London,51.48227,-0.11489,C,VND,2025-10-30,58,5279820512.82,,,,,,,,276.0,23.89,,Residential,,,,,,,B,True,,,,,,,,False,Clean,False,0,REG-835523688,1458923076.92,2585052307.69,2291470769.23,0.6367,1.5707,0.752
A-000923,Apartment,FR,Paris,48.85047,2.34781,B,VND,2025-10-30,0,4679282051.28,2025.0,24.0,25.0,5.0,3.0,0.0,63.0,558.0,24.03,27.85,Mixed,A,tenant,90128205.13,1.0,2.52,2.5,,,,,,,,,,True,Clean,False,0,REG-101215613,1792102564.1,3277422820.51,3636848461.54,0.4928,2.0294,0.691
A-000924,Apartment,DE,Berlin,52.50615,13.44386,D,VND,2025-10-30,50,4585846153.85,1975.0,13.0,35.0,0.0,3.0,0.0,149.0,13.0,25.62,20.91,Commercial,C,tenant,116794871.79,0.0,2.24,1.22,,,,,,,,,,False,Clean,False,1,REG-551383350,831846153.85,1213721538.46,1178356923.08,0.7059,1.4166,0.616
A-000925,Car,VN,Ho Chi Minh,10.75516,106.70875,B,VND,2025-10-30,13,675871794.87,,,,,,,,,,,,,,,,,,,,2023 Ford Sportage,2023.0,108616.0,3690.0,0.0,2.0,1.0,False,Clean,True,0,REG-355103197,340589743.59,578704358.97,616490000.0,0.5525,1.8101,0.796
A-000926,Land Plot,VN,Hanoi,21.00742,105.82026,C,VND,2025-10-30,33,7403256410.26,,,,,,,,2045.0,46.93,,Industrial,,,,,,,C,True,,,,,,,,False,Pending Verification,False,0,REG-438542806,19226333333.33,24925273333.33,24051031282.05,0.7994,1.2509,0.775
A-000927,House,JP,Tokyo,35.68286,139.68919,B,VND,2025-10-30,45,8742410256.41,1980.0,0.0,3.0,1.0,1.0,2.0,1004.0,1209.0,25.86,12.4,Commercial,C,owner,92076923.08,1.0,3.43,1.93,,,,,,,,,,False,Clean,True,2,REG-436241468,1738410256.41,4443510512.82,4267455384.62,0.4074,2.4548,0.711
A-000928,House,US,New York,40.67591,-73.99866,B,VND,2025-10-30,4,9449948717.95,2021.0,0.0,4.0,0.0,3.0,0.0,1351.0,3334.0,17.81,25.5,Residential,B,owner,31538461.54,0.0,0.79,0.63,,,,,,,,,,False,Clean,False,0,REG-659203053,3075923076.92,6858516923.08,6631288205.13,0.4639,2.1559,0.79
A-000929,Land Plot,US,San Jose,37.31683,-121.87356,D,VND,2025-10-30,20,2079974358.97,,,,,,,,7807.0,19.45,,Commercial,,,,,,,B,True,,,,,,,,False,Clean,False,0,REG-852661161,15745179487.18,23370753589.74,23128111025.64,0.6808,1.4689,0.61
A-000930,House,UK,London,51.50841,-0.08058,C,VND,2025-10-30,30,12265846153.85,1995.0,0.0,2.0,1.0,1.0,2.0,2956.0,3470.0,26.85,21.72,Industrial,B,owner,131128205.13,0.0,2.98,1.13,,,,,,,,,,True,Clean,False,0,REG-733544771,3597461538.46,4812630512.82,4992727179.49,0.7205,1.3878,0.75
A-000931,Condo,FR,Paris,48.82276,2.32545,B,VND,2025-10-30,47,6066743589.74,1978.0,18.0,20.0,0.0,3.0,0.0,205.0,174.0,17.2,24.13,Mixed,C,owner,105538461.54,0.0,1.82,2.33,,,,,,,,,,False,Clean,True,1,REG-195836757,1861717948.72,2747623333.33,2550749743.59,0.7299,1.3701,0.826
A-000932,Car,DE,Berlin,52.53504,13.36451,D,VND,2025-10-30,45,1200615384.62,,,,,,,,,,,,,,,,,,,,2019 Ford Civic,2019.0,234670.0,4435.0,0.0,7.0,1.0,True,Clean,False,2,REG-806098833,281333333.33,763215897.44,820269230.77,0.343,2.9156,0.669
A-000933,Car,VN,Ho Chi Minh,10.82044,106.74304,B,VND,2025-10-30,8,1439564102.56,,,,,,,,,,,,,,,,,,,,2012 Toyota CX-5,2012.0,205453.0,3643.0,1.0,4.0,3.0,True,Clean,False,1,REG-450052808,236512820.51,430232307.69,439567179.49,0.5381,1.8585,0.864
A-000934,Land Plot,VN,Hanoi,21.02543,105.84834,D,VND,2025-10-30,20,812333333.33,,,,,,,,4844.0,21.8,,Commercial,,,,,,,A,True,,,,,,,,False,Clean,False,1,REG-907506408,3329820512.82,4940380512.82,4793340512.82,0.6947,1.4395,0.666
A-000935,Apartment,JP,Tokyo,35.65986,139.69296,D,VND,2025-10-30,14,6187051282.05,2011.0,10.0,29.0,3.0,3.0,2.0,262.0,840.0,22.34,23.99,Residential,B,owner,92153846.15,0.0,0.08,0.13,,,,,,,,,,True,Clean,True,1,REG-611992349,1127358974.36,1931909743.59,1966138205.13,0.5734,1.744,0.604
A-000936,House,US,New York,40.71053,-74.0241,B,VND,2025-10-30,51,8596615384.62,1974.0,0.0,5.0,3.0,2.0,0.0,812.0,569.0,27.96,28.72,Mixed,C,owner,67410256.41,0.0,0.63,2.84,,,,,,,,,,True,Clean,True,1,REG-561029558,1194256410.26,3926363076.92,3979636410.26,0.3001,3.3323,0.804
A-000937,Apartment,US,San Jose,37.35713,-121.89695,B,VND,2025-10-30,1,3087487179.49,2024.0,19.0,34.0,2.0,3.0,1.0,203.0,829.0,7.55,4.01,Commercial,D,tenant,38256410.26,0.0,1.73,1.03,,,,,,,,,,False,Clean,False,0,REG-360613120,1157820512.82,2316952051.28,2314220512.82,0.5003,1.9988,0.841
A-000938,House,UK,London,51.51432,-0.13084,D,VND,2025-10-30,9,5392307692.31,2016.0,0.0,4.0,1.0,3.0,2.0,318.0,3234.0,24.36,19.97,Mixed,B,owner,117333333.33,0.0,1.43,2.47,,,,,,,,,,True,Clean,False,0,REG-616386974,928000000.0,1782819743.59,1698710512.82,0.5463,1.8305,0.624
A-000939,Condo,FR,Paris,48.85852,2.35993,A,VND,2025-10-30,43,6814153846.15,1982.0,16.0,6.0,4.0,1.0,1.0,119.0,784.0,8.03,24.44,Mixed,D,tenant,144538461.54,0.0,2.46,0.86,,,,,,,,,,True,Clean,False,2,REG-153216023,2123512820.51,4103842307.69,4249433076.92,0.4997,2.0011,0.836
A-000940,Land Plot,DE,Berlin,52.5353,13.42977,B,VND,2025-10-30,15,10218666666.67,,,,,,,,175.0,17.64,,Residential,,,,,,,A,True,,,,,,,,True,Clean,False,1,REG-279884465,3339641025.64,4611395128.21,4888902051.28,0.6831,1.4639,0.828
A-000941,Land Plot,VN,Ho Chi Minh,10.74648,106.67602,D,VND,2025-10-30,49,6725358974.36,,,,,,,,2370.0,57.3,,Industrial,,,,,,,C,False,,,,,,,,False,Disputed,False,1,REG-890458838,10100307692.31,18635288205.13,18400806923.08,0.5489,1.8218,0.694
A-000942,Land Plot,VN,Hanoi,21.02485,105.85179,A,VND,2025-10-30,10,1148948717.95,,,,,,,,7877.0,41.29,,Agricultural,,,,,,,B,True,,,,,,,,True,Clean,True,1,REG-763444336,10770102564.1,23843544871.79,23945640256.41,0.4498,2.2233,0.886
A-000943,Condo,JP,Tokyo,35.69556,139.69977,C,VND,2025-10-30,18,4596692307.69,2007.0,17.0,26.0,0.0,3.0,0.0,312.0,832.0,18.17,25.94,Industrial,D,owner,4641025.64,0.0,2.97,0.58,,,,,,,,,,True,Clean,False,0,REG-866853659,1209384615.38,1890414358.97,1791398205.13,0.6751,1.4812,0.691
A-000944,Land Plot,US,New York,40.69664,-74.04125,C,VND,2025-10-30,29,4531410256.41,,,,,,,,827.0,49.0,,Industrial,,,,,,,B,True,,,,,,,,False,Disputed,True,2,REG-153743557,3646000000.0,7768348717.95,7600759743.59,0.4797,2.0847,0.726
A-000945,Condo,US,San Jose,37.34662,-121.88506,C,VND,2025-10-30,12,7202974358.97,2013.0,1.0,36.0,0.0,3.0,1.0,370.0,540.0,7.4,18.05,Mixed,B,vacant,40487179.49,0.0,1.19,1.78,,,,,,,,,,False,Clean,False,0,REG-421134940,1827256410.26,3125629743.59,3109848717.95,0.5876,1.7019,0.701
A-000946,Car,UK,London,51.4958,-0.14057,B,VND,2025-10-30,16,249358974.36,,,,,,,,,,,,,,,,,,,,2016 Toyota F-150,2016.0,241905.0,2467.0,1.0,3.0,1.0,False,Clean,False,0,REG-512253467,79769230.77,115883589.74,111716153.85,0.714,1.4005,0.764
A-000947,Land Plot,FR,Paris,48.87669,2.38449,C,VND,2025-10-30,38,8253179487.18,,,,,,,,7499.0,59.71,,Residential,,,,,,,C,True,,,,,,,,False,Clean,True,1,REG-527131552,75144794871.79,117256718717.95,113660612307.69,0.6611,1.5126,0.672
A-000948,Condo,DE,Berlin,52.51485,13.426,C,VND,2025-10-30,39,4982000000.0,1986.0,8.0,3.0,0.0,3.0,1.0,110.0,552.0,27.83,4.96,Mixed,C,vacant,16743589.74,1.0,2.35,0.57,,,,,,,,,,True,Clean,False,1,REG-968220260,1049589743.59,1675360000.0,1572504102.56,0.6675,1.4982,0.596
A-000949,Car,VN,Ho Chi Minh,10.75275,106.67338,B,VND,2025-10-30,58,1240897435.9,,,,,,,,,,,,,,,,,,,,2016 Kia Corolla,2016.0,138066.0,4379.0,0.0,6.0,2.0,False,Clean,True,0,REG-709108264,266820512.82,676191282.05,619107435.9,0.431,2.3203,0.83
A-000950,Apartment,VN,Hanoi,21.01785,105.81828,C,VND,2025-10-30,20,5461461538.46,2005.0,4.0,12.0,0.0,1.0,1.0,240.0,862.0,22.57,22.89,Residential,C,owner,134974358.97,1.0,0.99,0.96,,,,,,,,,,True,Clean,False,2,REG-869947544,1355717948.72,2022832051.28,1981305897.44,0.6843,1.4614,0.624
A-000951,House,JP,Tokyo,35.70432,139.66771,A,VND,2025-10-30,17,3632153846.15,2008.0,0.0,4.0,4.0,2.0,0.0,753.0,2387.0,6.79,18.97,Residential,B,vacant,153589743.59,0.0,3.97,0.79,,,,,,,,,,False,Disputed,False,1,REG-128157802,2059410256.41,2807122820.51,2444745641.03,0.8424,1.1871,0.919
A-000952,Car,US,New York,40.71063,-74.00137,B,VND,2025-10-30,36,586230769.23,,,,,,,,,,,,,,,,,,,,2017 BMW CX-5,2017.0,151953.0,3056.0,0.0,2.0,3.0,False,Clean,False,2,REG-278518006,212692307.69,266027692.31,261950000.0,0.812,1.2316,0.789
A-000953,Condo,US,San Jose,37.35171,-121.92571,B,VND,2025-10-30,49,4585769230.77,1976.0,18.0,39.0,2.0,3.0,1.0,235.0,772.0,18.74,28.72,Residential,D,owner,100384615.38,0.0,2.51,0.83,,,,,,,,,,True,Clean,False,0,REG-534648294,1000230769.23,2163151025.64,2182353589.74,0.4583,2.1819,0.861
A-000954,Apartment,UK,London,51.52885,-0.09967,C,VND,2025-10-30,6,4180948717.95,2019.0,1.0,2.0,0.0,1.0,2.0,249.0,934.0,12.61,24.09,Mixed,E,tenant,112179487.18,0.0,2.24,1.58,,,,,,,,,,False,Clean,True,1,REG-393496946,1145820512.82,2359690512.82,2258671538.46,0.5073,1.9712,0.687
A-000955,Apartment,FR,Paris,48.83969,2.276,C,VND,2025-10-30,57,2066717948.72,1968.0,1.0,17.0,5.0,1.0,2.0,240.0,199.0,17.16,21.24,Mixed,C,owner,47153846.15,0.0,1.18,1.68,,,,,,,,,,False,Clean,True,0,REG-486311844,388666666.67,736034358.97,710338461.54,0.5472,1.8276,0.692
A-000956,House,DE,Berlin,52.51206,13.38672,A,VND,2025-10-30,54,12735230769.23,1971.0,0.0,2.0,5.0,3.0,1.0,552.0,3480.0,19.26,19.79,Industrial,B,owner,140564102.56,1.0,0.89,0.48,,,,,,,,,,True,Clean,True,0,REG-526885811,3659000000.0,6805066923.08,6437634871.79,0.5684,1.7594,0.746
A-000957,Car,VN,Ho Chi Minh,10.7769,106.68928,C,VND,2025-10-30,16,940538461.54,,,,,,,,,,,,,,,,,,,,2020 Kia Civic,2020.0,144292.0,1235.0,0.0,12.0,1.0,False,Clean,False,1,REG-458596655,198948717.95,599618205.13,610399230.77,0.3259,3.0681,0.729
A-000958,Car,VN,Hanoi,21.03361,105.8128,C,VND,2025-10-30,36,567384615.38,,,,,,,,,,,,,,,,,,,,2013 BMW Civic,2013.0,161030.0,1889.0,0.0,7.0,3.0,True,Clean,False,0,REG-250323325,124564102.56,235947692.31,230224102.56,0.5411,1.8482,0.693
A-000959,House,JP,Tokyo,35.64147,139.73528,C,VND,2025-10-30,44,8395487179.49,1981.0,0.0,4.0,0.0,1.0,1.0,985.0,2394.0,20.39,19.08,Mixed,C,vacant,138641025.64,0.0,2.57,1.18,,,,,,,,,,False,Clean,True,0,REG-365403595,1119000000.0,2773856923.08,2559630000.0,0.4372,2.2874,0.731
A-000960,House,US,New York,40.73195,-73.99708,C,VND,2025-10-30,12,4733948717.95,2013.0,0.0,5.0,5.0,2.0,0.0,1948.0,1421.0,10.6,21.92,Residential,C,tenant,117256410.26,0.0,3.1,2.34,,,,,,,,,,True,Clean,True,1,REG-119910304,1181205128.21,2429975128.21,2548822051.28,0.4634,2.1578,0.749
A-000961,Condo,US,San Jose,37.32624,-121.8707,B,VND,2025-10-30,51,3936743589.74,1974.0,11.0,12.0,2.0,1.0,2.0,89.0,395.0,22.22,10.99,Mixed,B,owner,77615384.62,0.0,2.31,1.52,,,,,,,,,,False,Clean,False,0,REG-245317193,702205128.21,1911161025.64,1970147692.31,0.3564,2.8057,0.867
A-000962,Car,UK,London,51.46833,-0.1157,C,VND,2025-10-30,14,553000000.0,,,,,,,,,,,,,,,,,,,,2018 Mercedes C-Class,2018.0,65384.0,3157.0,0.0,11.0,1.0,False,Clean,False,1,REG-991099480,197410256.41,309202564.1,346676666.67,0.5694,1.7561,0.713
A-000963,Land Plot,FR,Paris,48.91778,2.35235,A,VND,2025-10-30,17,1798974358.97,,,,,,,,3064.0,47.69,,Agricultural,,,,,,,D,True,,,,,,,,False,Clean,True,0,REG-633164207,4029897435.9,12204231538.46,12774734358.97,0.3155,3.17,0.865
A-000964,Apartment,DE,Berlin,52.55087,13.42746,B,VND,2025-10-30,56,6409000000.0,1969.0,16.0,31.0,1.0,2.0,2.0,184.0,759.0,28.27,15.86,Commercial,B,owner,77358974.36,1.0,0.69,0.8,,,,,,,,,,True,Disputed,True,1,REG-343126527,2200000000.0,3034502307.69,3019995128.21,0.7285,1.3727,0.741
A-000965,Car,VN,Ho Chi Minh,10.75395,106.69726,D,VND,2025-10-30,17,461461538.46,,,,,,,,,,,,,,,,,,,,2019 Hyundai F-150,2019.0,188781.0,3450.0,0.0,13.0,1.0,False,Disputed,False,1,REG-265073647,238615384.62,303687179.49,312695897.44,0.7631,1.3105,0.639
A-000966,Apartment,VN,Hanoi,20.97681,105.81566,D,VND,2025-10-30,10,5468743589.74,2015.0,10.0,10.0,0.0,1.0,0.0,299.0,854.0,20.56,6.85,Mixed,C,owner,114897435.9,0.0,2.34,2.33,,,,,,,,,,False,Clean,True,0,REG-623477063,821820512.82,1808157435.9,1851140769.23,0.444,2.2525,0.615
